"project.name","version","name","amc","max_cc","avg_cc","loc","noc","rfc","npm","wmc","dam","ca","cbm","cbo","ce","ic","max.coupling","min.coupling","mean.coupling","is.change.prone"
"poi","2.0RC1","org.apache.poi.poifs.storage.PropertyBlock",25.5,3,1.25,108,0,11,2,4,1,1,1,5,4,1,0.990000009536743,0.379999995231628,0.863942307730516,FALSE
"poi","2.0RC1","org.apache.poi.poifs.storage.BlockWritable",0,1,1,1,0,1,1,1,0,9,0,9,0,0,0.990000009536743,0.479999989271164,0.89657051450549,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.WSBoolRecord",11.70967742,2,0.9032,406,0,44,28,31,0.916666667,3,6,7,4,1,1,0.589999973773956,0.92243590282324,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.LegendRecord",19.02777778,2,0.9444,744,0,57,34,36,0.565217391,1,6,6,5,1,1,0.600000023841858,0.924935903304662,FALSE
"poi","2.0RC1","org.apache.poi.util.IntegerField",6.545454545,1,0.6364,85,0,17,11,11,1,4,0,7,3,0,0.939999997615814,0.469999998807907,0.81195512576363,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.PColor",26.66666667,1,0.6667,86,0,9,3,3,0,1,0,1,0,0,0.959999978542328,0.310000002384186,0.822692305040665,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.CountryRecord",9.538461538,2,0.8462,140,0,23,11,13,0.666666667,2,6,5,3,1,0.990000009536743,0.569999992847443,0.919743595597072,TRUE
"poi","2.0RC1","org.apache.poi.poifs.filesystem.POIFSFileSystem",25.94117647,2,1.1176,461,0,95,13,17,1,9,0,36,28,0,0.990000009536743,0.509999990463257,0.905576922572576,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.NameRecord",19.08064516,6,1.4032,1284,0,108,56,62,0.487179487,5,6,14,10,1,0.990000009536743,0.589999973773956,0.918846159600295,TRUE
"poi","2.0RC1","org.apache.poi.hssf.record.ChartFormatRecord",12.57894737,2,0.8947,265,0,35,17,19,0.857142857,1,6,5,4,1,0.990000009536743,0.600000023841858,0.915544878213834,TRUE
"poi","2.0RC1","org.apache.poi.poifs.filesystem.DocumentNode",5,1,0.8889,55,0,17,6,9,1,3,1,9,7,1,0.939999997615814,0.340000003576279,0.720833330391309,FALSE
"poi","2.0RC1","org.apache.poi.hpsf.PropertySetFactory",13,1,0.5,28,0,8,2,2,0,0,0,6,6,0,0.980000019073486,0.340000003576279,0.815064100787426,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.AxisParentRecord",16.55,2,0.9,359,0,35,18,20,0.625,1,6,5,4,1,1,0.620000004768372,0.906153847582829,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.formula.UnionPtg",5.333333333,1,0.7778,58,0,13,9,9,0,2,0,4,2,0,0.990000009536743,0.52999997138977,0.916378208650993,FALSE
"poi","2.0RC1","org.apache.poi.poifs.storage.SmallBlockTableWriter",16.83333333,1,0.8333,111,0,22,6,6,1,1,0,7,6,0,0.980000019073486,0.430000007152557,0.894775646046186,TRUE
"poi","2.0RC1","org.apache.poi.hssf.record.formula.AttrPtg",18.04,8,1.32,487,0,39,25,25,0.909090909,2,0,6,4,0,0.97000002861023,0.660000026226044,0.895064101196252,FALSE
"poi","2.0RC1","org.apache.poi.hpsf.Thumbnail",13.625,1,0.625,129,0,12,7,8,0.083333333,0,0,2,2,0,0.980000019073486,0.490000009536743,0.886314104191768,TRUE
"poi","2.0RC1","org.apache.poi.hssf.record.UnicodeString",15.52,6,1.64,419,0,51,20,25,0.833333333,6,6,9,3,2,0.949999988079071,0.449999988079071,0.842307690053414,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.LinkedDataRecord",17.5,2,0.9091,422,0,46,20,22,0.4,1,6,7,6,1,1,0.569999992847443,0.926538466643064,FALSE
"poi","2.0RC1","org.apache.poi.util.ShortField",7.181818182,1,0.6364,92,0,21,11,11,1,2,0,5,3,0,0.990000009536743,0.449999988079071,0.861282050036467,TRUE
"poi","2.0RC1","org.apache.poi.poifs.common.POIFSConstants",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.980000019073486,0.379999995231628,0.884775643738417,TRUE
"poi","2.0RC1","org.apache.poi.hpsf.DocumentSummaryInformation",5.4375,1,0.9375,104,0,28,16,16,0,1,0,4,3,0,0.97000002861023,0.550000011920929,0.882692307806932,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.formula.GreaterThanPtg",5.4,1,0.8,67,0,14,10,10,0.333333333,2,0,4,2,0,1,0.550000011920929,0.914615387908923,FALSE
"poi","2.0RC1","org.apache.poi.hpsf.Section",25.25,4,1.4167,322,0,30,9,12,1,2,0,7,5,0,0.930000007152557,0.46000000834465,0.77955128156986,FALSE
"poi","2.0RC1","org.apache.poi.hssf.model.Model",0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.9200000166893,0.400000005960464,0.74035256394209,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.ExternSheetSubRecord",8.266666667,1,0.8,143,0,25,13,15,0.75,2,6,4,2,1,1,0.589999973773956,0.910897441208363,TRUE
"poi","2.0RC1","org.apache.poi.poifs.filesystem.POIFSWriterEvent",5.4,1,0.8,36,0,6,4,5,1,3,0,5,2,0,0.990000009536743,0.52999997138977,0.919102566746565,TRUE
"poi","2.0RC1","org.apache.poi.hssf.record.AxisLineFormatRecord",10.58333333,2,0.8333,145,0,24,10,12,0.166666667,1,6,5,4,1,0.990000009536743,0.589999973773956,0.907980768917463,TRUE
"poi","2.0RC1","org.apache.poi.poifs.storage.DocumentBlock",21,3,1.2,223,0,19,8,10,1,2,2,5,3,1,0.980000019073486,0.5,0.840897433650799,FALSE
"poi","2.0RC1","org.apache.poi.poifs.eventfilesystem.POIFSReader",39,6,1.8571,282,0,51,6,7,1,0,0,17,17,0,0.990000009536743,0.430000007152557,0.890737180144359,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.formula.PowerPtg",5.666666667,1,0.7778,62,0,13,9,9,0,2,0,4,2,0,1,0.479999989271164,0.929294877422926,FALSE
"poi","2.0RC1","org.apache.poi.poifs.dev.POIFSViewEngine",35.25,3,1.25,146,0,24,2,4,1,1,0,2,1,0,0.980000019073486,0.46000000834465,0.91301282065419,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.RightMarginRecord",9,2,0.8333,122,0,23,10,12,0.5,2,6,6,4,1,1,0.550000011920929,0.933429493735998,TRUE
"poi","2.0RC1","org.apache.poi.hssf.record.SSTRecord",18.08,6,1.52,490,0,74,20,25,0.384615385,3,7,13,10,2,1,0.5,0.927435904550247,TRUE
"poi","2.0RC1","org.apache.poi.hssf.dev.EFHSSF",39.5,10,2.6667,247,0,45,6,6,0,1,0,17,17,0,0.990000009536743,0.5,0.907051282433363,FALSE
"poi","2.0RC1","org.apache.poi.poifs.property.DocumentProperty",5.714285714,1,0.7143,48,0,14,5,7,1,5,0,6,2,0,0.97000002861023,0.449999988079071,0.825128205789205,FALSE
"poi","2.0RC1","org.apache.poi.util.SystemOutLogger",9.75,2,1.25,44,0,12,4,4,1,0,1,1,1,1,0.949999988079071,0.330000013113022,0.810865383499708,FALSE
"poi","2.0RC1","org.apache.poi.poifs.storage.BATBlock",17,5,1.3333,222,0,18,8,12,1,4,2,6,2,1,1,0.430000007152557,0.899711541258372,FALSE
"poi","2.0RC1","org.apache.poi.util.LittleEndianConsts",0,0,0,5,0,0,0,0,0,1,0,1,0,0,0.990000009536743,0.469999998807907,0.921762819951161,TRUE
"poi","2.0RC1","org.apache.poi.hssf.record.WindowTwoRecord",17.14583333,3,1,891,0,64,46,48,0.95,3,6,7,4,1,1,0.569999992847443,0.927916671412113,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.HeaderRecord",12.21428571,3,1.1429,188,0,26,12,14,0.666666667,4,6,8,4,1,0.990000009536743,0.479999989271164,0.89743589466581,TRUE
"poi","2.0RC1","org.apache.poi.hssf.record.StringRecord",11.94117647,2,1.1176,224,0,32,13,17,0.75,5,6,9,4,1,0.990000009536743,0.589999973773956,0.90875000334703,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.formula.OperationPtg",1,1,0.8,13,18,6,5,5,0,20,0,21,1,0,0.980000019073486,0.540000021457672,0.87897436053325,FALSE
"poi","2.0RC1","org.apache.poi.util.LongField",7.181818182,1,0.6364,92,0,21,11,11,1,2,0,5,3,0,0.97000002861023,0.509999990463257,0.864743588444514,TRUE
"poi","2.0RC1","org.apache.poi.hssf.record.FontBasisRecord",16.55,2,0.9,357,0,32,18,20,0.833333333,1,6,5,4,1,1,0.620000004768372,0.921217955266818,TRUE
"poi","2.0RC1","org.apache.poi.hssf.record.SheetPropertiesRecord",16.16666667,2,0.9167,423,0,42,22,24,0.636363636,1,6,6,5,1,0.990000009536743,0.52999997138977,0.917179492039558,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.BOFRecord",12.59090909,2,0.9091,316,0,35,20,22,0.352941176,5,6,8,3,1,1,0.5799999833107,0.927115389742912,FALSE
"poi","2.0RC1","org.apache.poi.hssf.model.Node",7,1,0.8,43,0,6,5,5,1,1,0,2,1,0,0.860000014305115,0.189999997615814,0.525032048758406,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.RecordProcessor",24.55555556,2,1.1111,234,0,17,7,9,1,1,0,4,3,0,0.930000007152557,0.400000005960464,0.787724359104266,TRUE
"poi","2.0RC1","org.apache.poi.hssf.record.TickRecord",19.84210526,2,0.9474,807,0,61,36,38,0.933333333,1,6,6,5,1,1,0.560000002384186,0.930128211012253,FALSE
"poi","2.0RC1","org.apache.poi.poifs.storage.BigBlock",2.75,1,0.75,15,4,6,1,4,0,4,0,5,1,0,1,0.439999997615814,0.9021474377085,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.WriteAccessRecord",12.81818182,2,0.9091,154,0,29,9,11,0.5,2,6,7,5,1,1,0.550000011920929,0.910512825235342,TRUE
"poi","2.0RC1","org.apache.poi.hssf.record.PrecisionRecord",9.454545455,2,1,117,0,21,9,11,0,2,6,5,3,1,0.990000009536743,0.540000021457672,0.921826928662948,FALSE
"poi","2.0RC1","org.apache.poi.util.CommonsLogger",26.2,12,4.8,138,0,20,4,5,1,0,1,3,3,1,0.939999997615814,0.319999992847443,0.747756410581179,TRUE
"poi","2.0RC1","org.apache.poi.hssf.eventmodel.ModelFactoryListener",0,1,1,1,0,1,1,1,0,1,0,2,1,0,0.949999988079071,0.409999996423721,0.818429486491741,TRUE
"poi","2.0RC1","org.apache.poi.poifs.storage.ListManagedBlock",0,1,1,1,0,1,1,1,0,13,0,13,0,0,0.97000002861023,0.449999988079071,0.886378206885778,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.UnknownRecord",14.4,3,1.1,156,0,21,7,10,1,5,6,8,3,1,1,0.560000002384186,0.915416670533327,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.formula.NamePtg",16.875,1,0.625,148,0,20,7,8,0.6,2,2,5,4,1,1,0.519999980926514,0.914615386189559,FALSE
"poi","2.0RC1","org.apache.poi.hpsf.SummaryInformation",5.684210526,1,0.9474,128,0,29,19,19,0,1,0,4,3,0,0.97000002861023,0.469999998807907,0.893942310737494,FALSE
"poi","2.0RC1","org.apache.poi.poifs.eventfilesystem.POIFSReaderListener",0,1,1,1,0,1,1,1,0,3,0,4,1,0,0.990000009536743,0.46000000834465,0.917147436489662,TRUE
"poi","2.0RC1","org.apache.poi.hssf.record.VCenterRecord",9.5,2,1,128,0,22,10,12,0.5,3,6,6,3,1,1,0.620000004768372,0.928846159997659,FALSE
"poi","2.0RC1","org.apache.poi.poifs.property.DirectoryProperty",33.5,6,1.625,278,1,37,6,8,1,7,1,11,5,1,0.97000002861023,0.360000014305115,0.874326922954657,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.formula.Ref3DPtg",17.63636364,5,1.0455,417,0,51,22,22,0.857142857,3,2,9,7,1,0.990000009536743,0.52999997138977,0.901314104023652,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.SeriesIndexRecord",10.58333333,2,0.8333,141,0,24,10,12,0.5,1,6,5,4,1,0.990000009536743,0.519999980926514,0.90394230836477,TRUE
"poi","2.0RC1","org.apache.poi.util.BitField",8.333333333,2,1.2222,170,0,19,18,18,1,32,0,32,0,0,0.980000019073486,0.479999989271164,0.834487180965833,TRUE
"poi","2.0RC1","org.apache.poi.util.BlockingInputStream",7.5,1,0.9,86,0,19,10,10,1,0,2,0,0,1,0.97000002861023,0.330000013113022,0.832083332615021,TRUE
"poi","2.0RC1","org.apache.poi.hssf.record.AreaFormatRecord",17.92307692,2,0.9231,501,0,46,24,26,0.888888889,1,6,6,5,1,0.990000009536743,0.560000002384186,0.916121799403276,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.UseSelFSRecord",8.454545455,2,0.8182,108,0,21,9,11,0.25,2,6,5,3,1,1,0.589999973773956,0.927564108218902,TRUE
"poi","2.0RC1","org.apache.poi.hssf.model.Workbook",37.0952381,19,1.9286,3213,0,269,46,84,1,45,0,87,43,0,0.980000019073486,0.519999980926514,0.879391024892147,FALSE
"poi","2.0RC1","org.apache.poi.hpsf.Util",22,4,2,139,0,8,6,6,0,2,0,2,0,0,0.879999995231628,0.46000000834465,0.731025641927352,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.formula.LessThanPtg",5.4,1,0.8,67,0,14,10,10,0.333333333,2,0,4,2,0,1,0.560000002384186,0.9119871816574,TRUE
"poi","2.0RC1","org.apache.poi.util.NullLogger",1.130434783,1,0.9565,49,0,24,23,23,0,1,2,2,1,1,0.930000007152557,0.330000013113022,0.71705128156986,TRUE
"poi","2.0RC1","org.apache.poi.hpsf.NoPropertySetStreamException",4,0,0,20,0,8,4,4,0,2,0,3,1,0,0.990000009536743,0.340000003576279,0.792980768168584,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.HideObjRecord",8.454545455,2,0.8182,109,0,21,9,11,0.2,2,6,5,3,1,1,0.569999992847443,0.922820517458977,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.DefaultRowHeightRecord",9.857142857,2,0.8571,155,0,24,12,14,0.666666667,2,6,5,3,1,1,0.509999990463257,0.88814102495328,FALSE
"poi","2.0RC1","org.apache.poi.poifs.filesystem.EntryNode",5.9,3,1.3,71,2,14,6,10,1,3,0,6,4,0,0.949999988079071,0.479999989271164,0.831089745251796,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.formula.IntPtg",7.4,1,0.7,89,0,18,9,10,0.6,2,2,4,3,1,0.980000019073486,0.52999997138977,0.897692308594019,TRUE
"poi","2.0RC1","org.apache.poi.hpsf.Variant",3,0,0,51,0,2,1,1,0,0,0,0,0,0,0.949999988079071,0.449999988079071,0.816346154572108,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.RowRecord",16.48648649,4,1.1351,661,0,54,35,37,0.928571429,6,6,10,4,1,1,0.5799999833107,0.928750003950718,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.CalcCountRecord",8.583333333,2,0.8333,117,0,22,10,12,0.5,2,6,5,3,1,1,0.560000002384186,0.92826923651573,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.SeriesChartGroupIndexRecord",10.58333333,2,0.8333,141,0,24,10,12,0.5,0,6,4,4,1,0.990000009536743,0.52999997138977,0.906121795758223,FALSE
"poi","2.0RC1","org.apache.poi.hpsf.PropertySet",15.68181818,4,1.0455,378,1,56,16,22,0.545454545,4,0,14,10,0,0.980000019073486,0.389999985694885,0.843108974301662,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.PaneRecord",16.55,2,0.9,361,0,32,18,20,0.5,2,6,6,4,1,1,0.540000021457672,0.931217955664182,FALSE
"poi","2.0RC1","org.apache.poi.poifs.filesystem.BATManaged",0,1,1,2,0,2,2,2,0,5,0,5,0,0,0.959999978542328,0.439999997615814,0.789743587279167,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.aggregates.ValueRecordsAggregate",14.78571429,9,2,225,0,34,12,14,0,1,5,8,7,1,0.990000009536743,0.5,0.911025642966613,TRUE
"poi","2.0RC1","org.apache.poi.hssf.record.PaletteRecord",92.15384615,4,1.3846,1216,0,32,11,13,0.4,4,6,8,4,1,1,0.550000011920929,0.930320519667405,FALSE
"poi","2.0RC1","org.apache.poi.hssf.usermodel.HSSFDataFormat",51.75,7,3,426,0,28,7,8,1,2,0,4,2,0,0.97000002861023,0.370000004768372,0.798653845412609,FALSE
"poi","2.0RC1","org.apache.poi.util.LittleEndian",9.828571429,2,1.2,379,0,43,32,35,0,154,0,156,2,0,0.990000009536743,0.469999998807907,0.918205127406579,TRUE
"poi","2.0RC1","org.apache.poi.hssf.record.formula.UnknownPtg",2.571428571,1,0.7143,26,0,8,7,7,1,0,2,2,2,1,0.980000019073486,0.469999998807907,0.885096156157744,TRUE
"poi","2.0RC1","org.apache.poi.hssf.record.Margin",0,1,1,2,0,2,2,2,0,5,0,5,0,0,0.97000002861023,0.430000007152557,0.838461539111076,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.FnGroupCountRecord",8.363636364,2,0.8182,106,0,21,9,11,0.333333333,2,6,5,3,1,0.990000009536743,0.5799999833107,0.917500004172325,TRUE
"poi","2.0RC1","org.apache.poi.hpsf.TypeReader",114.5,17,8.5,231,0,16,2,2,0,1,0,3,2,0,0.910000026226044,0.300000011920929,0.717628206198032,FALSE
"poi","2.0RC1","org.apache.poi.hssf.util.AreaReference",28.4,2,1.2,149,0,21,4,5,1,2,0,3,1,0,0.959999978542328,0.509999990463257,0.787403845634216,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.BarRecord",16.54166667,2,0.9167,429,0,41,22,24,0.875,1,6,6,5,1,1,0.600000023841858,0.92695513405861,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.BackupRecord",8.454545455,2,0.8182,106,0,21,9,11,0.5,3,6,6,3,1,1,0.5799999833107,0.929198722808789,FALSE
"poi","2.0RC1","org.apache.poi.hssf.eventmodel.EventRecordFactory",77,8,2,785,0,62,6,10,1,2,0,15,13,0,0.959999978542328,0.52999997138977,0.851538462325548,FALSE
"poi","2.0RC1","org.apache.poi.hssf.model.FormulaParser",32.12962963,14,3.0556,1806,0,140,7,54,0.705882353,3,0,32,29,0,0.959999978542328,0.419999986886978,0.841858976831039,FALSE
"poi","2.0RC1","org.apache.poi.hpsf.ClassID",40.375,6,2.125,333,0,19,8,8,0.5,7,0,8,1,0,0.889999985694885,0.310000002384186,0.694423076529533,FALSE
"poi","2.0RC1","org.apache.poi.hpsf.Property",36.66666667,9,2,230,0,25,4,6,1,2,0,5,3,0,0.97000002861023,0.28999999165535,0.768173074875122,TRUE
"poi","2.0RC1","org.apache.poi.hssf.record.CategorySeriesAxisRecord",16.91666667,2,0.9167,438,0,41,22,24,0.875,1,6,6,5,1,0.97000002861023,0.509999990463257,0.886474358347746,FALSE
"poi","2.0RC1","org.apache.poi.hssf.dev.EFBiffViewer",19.25,3,1.25,82,0,16,4,4,0,1,0,6,6,0,0.990000009536743,0.389999985694885,0.873750000618971,TRUE
"poi","2.0RC1","org.apache.poi.hssf.util.SheetReferences",9.333333333,1,0.6667,32,0,8,3,3,0,3,0,3,0,0,0.97000002861023,0.5799999833107,0.852115381604586,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.FormulaRecord",22.08108108,7,1.8919,866,0,80,32,37,0.833333333,6,6,12,6,1,1,0.560000002384186,0.923974365186997,FALSE
"poi","2.0RC1","org.apache.poi.hssf.record.AxisOptionsRecord",19.79545455,2,0.9545,933,0,61,42,44,0.944444444,1,6,6,5,1,0.990000009536743,0.610000014305115,0.912307692070802,FALSE
"poi","2.0RC1","org.apache.poi.hpsf.wellknown.PropertyIDMap",40.66666667,2,1.1667,287,0,15,6,6,0.054054054,1,2,1,0,1,0.990000009536743,0.389999985694885,0.837628203706864,FALSE
