"project.name","version","name","amc","max_cc","avg_cc","loc","noc","rfc","npm","wmc","dam","ca","cbm","cbo","ce","ic","cam","lcom3","lcom","max.coupling","min.coupling","mean.coupling","is.change.prone"
"jEdit","3.2.1","bsh.BSHBinaryExpression",68.5,4,2.25,279,0,21,1,4,0,1,1,12,11,1,0.45,1,6,1,0.319999992847443,0.78637037133729,FALSE
"jEdit","3.2.1","bsh.This",15.27272727,3,1.0909,182,2,30,7,11,0,9,0,14,8,0,0.236363636,0.566666667,15,0.980000019073486,0.370000004768372,0.845037037023792,FALSE
"jEdit","3.2.1","bsh.BSHTryStatement",91.5,1,0.5,185,0,22,1,2,0,1,2,12,11,1,0.625,2,1,1,0.349999994039536,0.874185185851874,FALSE
"jEdit","3.2.1","bsh.BSHWhileStatement",38,1,0.5,79,0,7,1,2,0,1,1,10,9,1,0.625,1,1,1,0.360000014305115,0.88325925844687,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.proto.jeditresource.Handler",6,1,0.5,14,0,5,2,2,0,0,0,1,1,0,0.75,2,1,0.949999988079071,0.189999997615814,0.701407409266189,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.options.BrowserOptionPane",84,5,2,263,0,17,3,3,1,1,4,3,2,2,1,0.5,1,0.990000009536743,0.419999986886978,0.863703702445383,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.textarea.TextRenderer",32.53846154,10,2.4615,439,2,32,8,13,0.333333333,5,0,6,2,0,0.318181818,0.972222222,76,0.97000002861023,0.310000002384186,0.748925925736074,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.gui.EnhancedMenuItem",36,8,2.6,191,0,33,3,5,1,2,11,5,3,2,0.4375,0.458333333,2,1,0.419999986886978,0.892000002441583,TRUE
"jEdit","3.2.1","org.gjt.sp.jedit.browser.BrowserListener",0,1,1,2,0,2,2,2,0,3,0,4,2,0,1,2,1,0.97000002861023,0.360000014305115,0.866037035540298,FALSE
"jEdit","3.2.1","bsh.Primitive",31.62222222,12,2.0222,1472,0,77,28,45,0.25,36,0,41,5,0,0.083333333,0.795454545,898,0.97000002861023,0.5,0.838518518871731,FALSE
"jEdit","3.2.1","bsh.Reflect",42.25,30,3.1111,1557,0,109,14,36,0,12,0,23,14,0,0.155982906,2,630,0.939999997615814,0.319999992847443,0.762888888297258,FALSE
"jEdit","3.2.1","gnu.regexp.CharUnit",3,0,0,6,0,2,0,1,0,1,0,1,0,0,1,2,0,0.949999988079071,0.389999985694885,0.804814813755177,FALSE
"jEdit","3.2.1","org.gjt.sp.util.WorkThreadPool",25.27272727,11,2.6818,593,0,51,9,22,0.8,11,0,12,6,0,0.140909091,0.873015873,129,0.980000019073486,0.519999980926514,0.878555555696841,FALSE
"jEdit","3.2.1","bsh.Capabilities",7.857142857,4,1.5714,64,0,12,6,7,1,5,0,5,0,0,0.166666667,0.5,13,0.980000019073486,0.389999985694885,0.872111111327454,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.gui.FontSelectorDialog",37.29411765,5,1.1765,662,0,80,4,17,1,3,3,5,4,1,0.1875,0.875,98,0.980000019073486,0.349999994039536,0.878148150775168,FALSE
"jEdit","3.2.1","bsh.ClassPathException",4,0,0,5,0,2,1,1,0,2,0,3,1,0,1,2,0,0.930000007152557,0.230000004172325,0.614592591093646,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.gui.EnhancedDialog",18.33333333,1,0.6667,59,16,13,3,3,1,19,0,19,3,0,0.5,1,3,0.990000009536743,0.409999996423721,0.88477778048427,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.browser.BrowserView",24.63157895,9,2.0526,498,0,77,8,19,1,8,0,13,10,0,0.198830409,0.813131313,71,1,0.419999986886978,0.877666665999978,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.options.PrintOptionPane",80,1,0.6667,253,0,24,1,3,1,1,3,4,3,1,1,0.5,1,0.990000009536743,0.490000009536743,0.861925928680985,TRUE
"jEdit","3.2.1","com.microstar.xml.XmlException",5.4,1,0.8,36,0,6,5,5,1,5,1,5,0,1,0.466666667,0.75,2,0.980000019073486,0.0900000035762787,0.471333333187633,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.msg.PropertiesChanged",4,0,0,5,0,2,1,1,0,6,0,8,2,0,1,2,0,0.9200000166893,0.400000005960464,0.788222222085352,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.AbstractOptionPane",24.4,2,1.1,258,15,27,5,10,1,15,0,17,2,0,0.5,0.805555556,29,0.980000019073486,0.490000009536743,0.851333334710863,FALSE
"jEdit","3.2.1","gnu.regexp.REToken",6.875,3,1.25,66,13,9,0,8,1,13,0,15,2,0,0.354166667,0.761904762,12,1,0.46000000834465,0.88455555582488,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.syntax.XModeHandler",55.89473684,33,5.5789,1106,0,75,8,19,1,1,1,11,11,1,0.233918129,0.888888889,123,0.97000002861023,0.270000010728836,0.731296294817218,TRUE
"jEdit","3.2.1","org.gjt.sp.jedit.Macros",20.95833333,6,1.875,534,0,89,16,24,1,11,0,29,24,0,0.155279503,0.900621118,228,0.97000002861023,0.479999989271164,0.817148147357835,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.syntax.TokenMarker",140.6,32,8.5,1441,0,46,7,10,0.48,4,0,10,8,0,0.314285714,0.951111111,9,0.959999978542328,0.219999998807907,0.801888889295084,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.options.ColorTableModel",20.625,2,1.375,174,0,20,6,8,1,2,2,5,3,1,0.40625,0.285714286,0,0.980000019073486,0.490000009536743,0.838518519092489,FALSE
"jEdit","3.2.1","bsh.ParserTreeConstants",148,0,0,186,0,1,0,1,0,2,0,2,0,0,0,2,0,0.959999978542328,0.300000011920929,0.752074072647978,TRUE
"jEdit","3.2.1","org.gjt.sp.jedit.search.SearchAndReplace",38.29032258,23,3.129,1228,0,108,28,31,1,9,0,34,27,0,0.112903226,0.64,197,0.980000019073486,0.310000002384186,0.865925926190835,TRUE
"jEdit","3.2.1","bsh.ParserTokenManager",123.7,163,8.68,6259,0,66,6,50,0.166666667,1,0,5,4,0,0.5,0.75170068,3,0.949999988079071,0.340000003576279,0.791370369107635,FALSE
"jEdit","3.2.1","gnu.regexp.CharIndexedStringBuffer",13.25,3,1.75,59,0,7,3,4,1,1,0,2,1,0,0.666666667,0,0,0.949999988079071,0.310000002384186,0.835222220972732,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.EditBus",20.72727273,5,1.7273,244,0,29,8,11,1,19,0,22,3,0,0.16,0.72,23,0.990000009536743,0.389999985694885,0.879518518955619,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.gui.VariableGridLayout",39.05882353,13,2.1176,691,0,37,16,17,0.8,1,0,1,0,0,0.323529412,0.7,100,0.959999978542328,0.439999997615814,0.841481481658088,TRUE
"jEdit","3.2.1","org.gjt.sp.jedit.options.GutterOptionPane",76,3,1.6667,238,0,27,3,3,1,1,4,4,3,2,1,0.5,1,1,0.439999997615814,0.880592592778029,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.options.StyleOptionPane",14,2,0.875,123,0,31,1,8,0.666666667,4,12,6,4,4,0.5,0.761904762,20,0.990000009536743,0.469999998807907,0.875037039871569,TRUE
"jEdit","3.2.1","bsh.BSHArrayInitializer",42.75,1,0.75,175,0,23,2,4,0,3,1,10,7,1,0.583333333,2,6,0.949999988079071,0.239999994635582,0.821629628704654,TRUE
"jEdit","3.2.1","org.gjt.sp.jedit.pluginmgr.PluginListHandler",36.5,12,3.3333,470,0,38,8,12,1,1,3,7,7,1,0.319444444,0.863636364,38,0.97000002861023,0.280000001192093,0.854037039920136,TRUE
"jEdit","3.2.1","bsh.ASCII_UCodeESC_CharStream",45.66666667,7,1.5926,1277,0,40,21,27,0.705882353,3,0,3,0,0,0.296296296,0.529411765,25,0.959999978542328,0.389999985694885,0.794555553793907,TRUE
"jEdit","3.2.1","org.gjt.sp.jedit.BeanShellAction",14.42857143,3,1.4286,115,0,16,7,7,1,1,1,5,4,1,0.392857143,0.80952381,3,0.959999978542328,0.330000013113022,0.759518516284448,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.gui.BufferSwitcher",14,2,1,62,0,16,2,4,1,4,0,6,5,0,0.416666667,0.5,0,0.980000019073486,0.200000002980232,0.808148146172365,FALSE
"jEdit","3.2.1","gnu.regexp.RETokenEnd",22.33333333,6,2.3333,71,0,9,0,3,1,1,2,4,3,1,0.444444444,0.5,1,1,0.430000007152557,0.9003703697964,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.View",24.83636364,13,2.5091,1437,0,200,40,55,0.875,99,1,109,30,1,0.0784689,0.892361111,1197,0.990000009536743,0.540000021457672,0.877444446749157,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.io.VFS",9.545454545,4,1.3182,239,4,36,22,22,0.142857143,20,0,23,6,0,0.392045455,0.993197279,175,0.980000019073486,0.519999980926514,0.890777779067004,FALSE
"jEdit","3.2.1","bsh.LHS",42.125,1,0.375,356,0,31,3,8,0,8,0,15,9,0,0.375,0.766233766,0,0.959999978542328,0.349999994039536,0.79733333212358,FALSE
"jEdit","3.2.1","gnu.regexp.RETokenEndSub",5.666666667,1,0.6667,20,0,5,0,3,0,1,2,4,3,1,0.466666667,2,3,1,0.439999997615814,0.899222221639421,FALSE
"jEdit","3.2.1","gnu.regexp.RETokenRange",18.25,5,1.75,80,0,9,0,4,1,1,2,4,3,1,0.357142857,0.444444444,0,0.990000009536743,0.46000000834465,0.868592593956877,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.options.ContextAddDialog",36.6,5,1.3,384,0,56,4,10,1,2,0,7,6,0,0.3,0.833333333,21,0.97000002861023,0.52999997138977,0.8627407418357,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.gui.RecentFilesMenu",49,7,3.5,100,0,23,2,2,0,3,2,11,11,1,0.75,2,1,0.980000019073486,0.389999985694885,0.880777778117745,FALSE
"jEdit","3.2.1","bsh.commands.dir",61.16666667,11,3,374,0,40,5,6,0,0,0,2,2,0,0.28,0.6,13,0.980000019073486,0.360000014305115,0.820259259365223,TRUE
"jEdit","3.2.1","gnu.regexp.REException",13,1,0.75,71,0,13,3,4,0.133333333,4,1,4,1,1,0.5,1.222222222,0,0.980000019073486,0.159999996423721,0.544962961640623,FALSE
"jEdit","3.2.1","bsh.BSHLHSPrimaryExpression",31.5,1,0.5,65,0,9,1,2,0,3,0,11,8,0,0.625,2,1,1,0.389999985694885,0.819777778232539,TRUE
"jEdit","3.2.1","bsh.BshClassManager",5.2,3,1.16,161,0,37,22,25,1,7,0,10,3,0,0.157407407,0.888888889,290,0.990000009536743,0.379999995231628,0.873185185481001,TRUE
"jEdit","3.2.1","bsh.Name",65.05263158,5,1.6316,1263,0,71,9,19,0.625,6,0,19,15,0,0.274853801,0.708333333,91,0.889999985694885,0.349999994039536,0.721111112170749,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.gui.OpenWithEncodingMenu",82,0,0,83,0,15,1,1,0,2,0,4,4,0,1,2,0,0.959999978542328,0.509999990463257,0.853259260566146,FALSE
"jEdit","3.2.1","gnu.regexp.REMatch",24.53333333,6,2.2667,391,0,28,11,15,0.125,18,0,19,1,0,0.333333333,0.669642857,0,0.959999978542328,0.479999989271164,0.844592590795623,TRUE
"jEdit","3.2.1","gnu.regexp.REFilterReader",32.4,7,2.6,173,0,18,5,5,1,0,3,4,4,2,0.366666667,0.375,8,0.939999997615814,0.28999999165535,0.72740740776062,TRUE
"jEdit","3.2.1","org.gjt.sp.jedit.gui.CheckBoxListModel",13.90909091,4,1.5455,167,0,23,7,11,0.666666667,1,2,2,1,2,0.303030303,0.833333333,25,0.980000019073486,0.519999980926514,0.861185185114543,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.search.SearchMatcher",0,1,1,2,0,2,2,2,0,4,0,4,0,0,0.666666667,2,1,0.97000002861023,0.159999996423721,0.776407408438347,FALSE
"jEdit","3.2.1","bsh.ParseException",62.66666667,14,4.3333,387,0,19,5,6,0.4,2,1,3,1,1,0.333333333,0.44,3,0.910000026226044,0.0799999982118607,0.479481480546572,FALSE
"jEdit","3.2.1","bsh.Token",4,2,1,23,0,4,2,3,0,5,0,5,0,0,0.5,1.4375,3,0.980000019073486,0.310000002384186,0.762074073928374,FALSE
"jEdit","3.2.1","bsh.JThis",7.172413793,3,1.023,711,0,100,84,87,0,0,2,8,8,1,0.054675365,2,3741,0.97000002861023,0.370000004768372,0.837148147048774,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.msg.EditorExitRequested",4,1,0.5,10,0,4,2,2,0,1,0,5,4,0,0.75,2,1,0.990000009536743,0.340000003576279,0.881777778709376,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.browser.BrowserIORequest",69,5,3.1429,500,0,27,3,7,0.6,1,0,7,7,0,0.285714286,0.616666667,0,0.97000002861023,0.340000003576279,0.848666668048611,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.gui.DockableWindowManager",28.94444444,7,1.9444,551,0,62,16,18,0.583333333,5,0,16,14,0,0.317647059,0.794117647,31,0.97000002861023,0.400000005960464,0.872925923819895,FALSE
"jEdit","3.2.1","bsh.BSHArguments",14,1,0.5,30,0,6,1,2,0,5,0,10,5,0,0.625,2,1,0.980000019073486,0.430000007152557,0.870296298464139,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.textarea.ScrollListener",0,1,1,2,0,2,2,2,0,3,0,3,1,0,1,2,1,0.959999978542328,0.230000004172325,0.83825925991491,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.gui.AbbrevEditor",66.4,12,4.2,339,0,26,5,5,1,3,0,4,1,0,0.6,0.25,0,0.97000002861023,0.400000005960464,0.876703703293094,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.gui.EnhancedButton",14,1,0.6667,45,0,13,3,3,0,1,2,3,2,2,0.5,2,3,1,0.409999996423721,0.881962963938713,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.options.ToolBarOptionPane",38.07692308,12,2.3077,517,0,75,1,13,1,4,5,14,13,3,0.5,0.814814815,44,1,0.46000000834465,0.892296297351519,FALSE
"jEdit","3.2.1","bsh.ReflectError",3.5,0,0,9,0,4,2,2,0,7,0,7,0,0,0.75,2,1,0.980000019073486,0.400000005960464,0.861296295788553,TRUE
"jEdit","3.2.1","org.gjt.sp.jedit.ActionListHandler",19.27272727,8,2.2727,231,0,31,7,11,1,1,3,5,5,1,0.4,0.8,31,0.949999988079071,0.280000001192093,0.816000001408436,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.gui.MarkersMenu",62.5,9,4.5,127,0,25,2,2,0,2,4,9,8,3,0.75,2,1,0.990000009536743,0.430000007152557,0.900037039430053,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.browser.VFSFileChooserDialog",46.1,9,2.3,477,0,74,5,10,1,4,7,15,15,4,0.25,0.814814815,17,0.990000009536743,0.419999986886978,0.892037037677235,TRUE
"jEdit","3.2.1","org.gjt.sp.jedit.search.HyperSearchResult",19.5,2,1.3333,128,0,23,5,6,0,4,0,8,4,0,0.458333333,0.68,3,1,0.349999994039536,0.890925925087046,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.gui.HistoryTextField",26.76190476,13,2.7619,589,0,83,9,21,1,13,7,17,7,3,0.224489796,0.691666667,64,0.949999988079071,0.400000005960464,0.801962962084346,FALSE
"jEdit","3.2.1","bsh.BSHImportDeclaration",16,1,0.5,36,0,9,1,2,0,1,1,10,9,1,0.625,1,1,0.990000009536743,0.419999986886978,0.837814814624963,FALSE
"jEdit","3.2.1","bsh.BSHAssignment",89.66666667,1,0.6667,273,0,18,1,3,0,1,1,11,10,1,0.533333333,1,3,0.990000009536743,0.389999985694885,0.894037039081256,TRUE
"jEdit","3.2.1","org.gjt.sp.jedit.gui.BeanShellErrorDialog",53,1,0.6667,162,0,33,3,3,0,2,0,5,4,0,0.555555556,2,3,0.990000009536743,0.360000014305115,0.862444443393637,TRUE
"jEdit","3.2.1","org.gjt.sp.jedit.options.LoadSaveOptionPane",73.6,6,2,386,0,35,3,5,1,2,5,4,3,3,0.5,0.711538462,0,0.990000009536743,0.46000000834465,0.885185187723902,FALSE
"jEdit","3.2.1","bsh.SimpleNode",11.31578947,6,1.6316,240,35,30,19,19,0.5,46,0,50,7,0,0.233082707,0.888888889,147,0.860000014305115,0.170000001788139,0.56307407181572,FALSE
"jEdit","3.2.1","bsh.BSHForStatement",63.5,1,0.5,137,0,10,1,2,0.625,1,1,12,11,1,0.625,1.125,1,1,0.349999994039536,0.877074075186694,FALSE
"jEdit","3.2.1","bsh.BSHVariableDeclarator",18.5,1,0.5,40,0,9,1,2,0,2,2,10,8,1,0.6,2,1,0.959999978542328,0.28999999165535,0.836000000326722,FALSE
"jEdit","3.2.1","org.gjt.sp.util.WorkThreadProgressListener",0,1,1,1,0,1,1,1,0,5,0,5,1,0,1,2,0,0.980000019073486,0.360000014305115,0.861185185114543,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.syntax.ParserRuleSet",10.11764706,4,1.4118,199,0,22,17,17,1,5,0,8,3,0,0.183823529,0.91875,100,0.97000002861023,0.379999995231628,0.822296295121864,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.gui.IOProgressMonitor",28.8,1,0.8,152,0,33,2,5,1,4,1,10,8,1,0.4,0.666666667,4,0.97000002861023,0.400000005960464,0.864740740590625,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.pluginmgr.PluginListDownloadProgress",19.28571429,1,0.8571,145,0,33,0,7,1,4,0,7,6,0,0.285714286,0.777777778,11,0.980000019073486,0.379999995231628,0.881518518593576,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.msg.BufferUpdate",10.66666667,1,0.6667,81,0,14,5,6,0.181818182,11,1,14,5,1,0.4,0.927272727,5,0.980000019073486,0.280000001192093,0.848999999187611,FALSE
"jEdit","3.2.1","org.gjt.sp.jedit.search.SearchFileSet",0,1,1,5,0,5,5,5,0,7,0,9,2,0,0.6,2,10,0.980000019073486,0.259999990463257,0.837592592945805,FALSE
"jEdit","3.2.1","bsh.Parser",57.45864662,46,5.5439,23350,0,487,82,399,0.8,1,0,47,47,0,0.183375104,0.71839196,0,0.910000026226044,0.159999996423721,0.627888889831525,FALSE
