"project.name","version","name","amc","max_cc","avg_cc","loc","noc","rfc","npm","wmc","dam","ca","cbm","cbo","ce","ic","max.coupling","min.coupling","mean.coupling","is.change.prone"
"lucene",2.4,"org.apache.lucene.analysis.Tokenizer",4.25,1,0.5,22,4,6,2,4,1,9,0,10,1,0,0.980000019073486,0.209999993443489,0.847721893186047,TRUE
"lucene",2.4,"org.apache.lucene.search.spans.SpanNotQuery",14.85714286,6,1.2857,224,0,32,12,14,1,1,2,7,7,2,1,0.379999995231628,0.870088759258654,FALSE
"lucene",2.4,"org.apache.lucene.search.TermScorer",43.22222222,2,1,409,0,31,7,9,1,1,3,10,9,1,0.990000009536743,0.400000005960464,0.887958582953588,FALSE
"lucene",2.4,"org.apache.lucene.search.PhraseScorer",24.84615385,3,1.1538,345,2,34,6,13,1,2,3,9,7,1,0.990000009536743,0.389999985694885,0.888491123914719,FALSE
"lucene",2.4,"org.apache.lucene.analysis.standard.StandardAnalyzer",11.42105263,1,0.4211,242,0,36,18,19,0.666666667,0,2,10,10,1,1,0.239999994635582,0.850147927609774,FALSE
"lucene",2.4,"org.apache.lucene.queryParser.QueryParser",41.40740741,23,2.1852,3477,1,168,44,81,0.571428571,1,0,34,33,0,0.959999978542328,0.330000013113022,0.815621302237172,FALSE
"lucene",2.4,"org.apache.lucene.search.Searcher",4.708333333,1,0.9583,138,3,29,23,24,1,30,0,41,14,0,0.959999978542328,0.28999999165535,0.786508872664186,FALSE
"lucene",2.4,"org.apache.lucene.search.FieldSortedHitQueue",20.7,7,1.25,438,0,62,5,20,0.75,2,4,22,21,1,1,0.46000000834465,0.873372783145961,FALSE
"lucene",2.4,"org.apache.lucene.index.SegmentTermPositions",17.47058824,3,1,323,0,34,7,17,0.777777778,1,2,6,6,1,0.990000009536743,0.46000000834465,0.870177515865078,FALSE
"lucene",2.4,"org.apache.lucene.index.MergePolicy",1.142857143,1,0.8571,15,1,9,1,7,0,2,0,6,5,0,0.959999978542328,0.28999999165535,0.79881656778282,TRUE
"lucene",2.4,"org.apache.lucene.search.NonMatchingScorer",4.166666667,1,0.8333,31,0,10,6,6,0,1,3,4,3,1,0.980000019073486,0.389999985694885,0.874822485729082,FALSE
"lucene",2.4,"org.apache.lucene.search.spans.SpanQuery",1.833333333,1,0.8333,17,5,8,5,6,0,14,1,20,7,1,1,0.360000014305115,0.871390535633945,FALSE
"lucene",2.4,"org.apache.lucene.search.Weight",0,1,1,6,0,6,6,6,0,45,0,48,4,0,0.990000009536743,0.439999997615814,0.871863904436665,FALSE
"lucene",2.4,"org.apache.lucene.index.StoredFieldsWriter",36.69230769,9,1.8462,498,0,43,5,13,0,4,0,14,13,0,0.97000002861023,0.280000001192093,0.844201182737153,TRUE
"lucene",2.4,"org.apache.lucene.store.NativeFSLockFactory",25.42857143,2,0.7143,186,0,27,4,7,1,2,0,5,3,0,0.980000019073486,0.379999995231628,0.811360945980224,FALSE
"lucene",2.4,"org.apache.lucene.search.FuzzyQuery",27.2,6,1.4,286,0,41,9,10,0.5,1,6,13,12,2,0.990000009536743,0.370000004768372,0.846301774830508,FALSE
"lucene",2.4,"org.apache.lucene.search.DocIdSetIterator",0.75,1,0.75,7,4,5,4,4,0,14,0,14,0,0,0.980000019073486,0.300000011920929,0.755088757040232,FALSE
"lucene",2.4,"org.apache.lucene.search.WildcardQuery",12.5,2,1,55,0,12,3,4,1,1,1,8,7,1,0.990000009536743,0.430000007152557,0.869437872481769,FALSE
"lucene",2.4,"org.apache.lucene.search.FilterManager",20,2,1.2,112,0,18,4,5,1,4,0,5,3,0,0.819999992847443,0.0199999995529652,0.587218935695097,FALSE
"lucene",2.4,"org.apache.lucene.index.LogByteSizeMergePolicy",7.666666667,1,0.8333,54,0,8,5,6,0,1,2,3,2,1,1,0.319999992847443,0.763047337091181,FALSE
"lucene",2.4,"org.apache.lucene.store.RAMDirectory",22.9375,2,0.8125,386,0,41,15,16,0.333333333,1,6,9,9,1,0.980000019073486,0.389999985694885,0.816627219054826,FALSE
"lucene",2.4,"org.apache.lucene.document.NumberTools",29.25,6,2.5,127,0,18,3,4,0.5,0,0,0,0,0,0.9200000166893,0.389999985694885,0.718431951996137,FALSE
"lucene",2.4,"org.apache.lucene.index.DocInverterPerField",110.3333333,1,0.6667,340,0,37,2,3,0.333333333,8,0,21,16,0,0.990000009536743,0.379999995231628,0.833905324868902,FALSE
"lucene",2.4,"org.apache.lucene.search.spans.TermSpans",16.4,3,1.1,180,0,25,10,10,1,3,0,6,3,0,1,0.409999996423721,0.881360948350303,FALSE
"lucene",2.4,"org.apache.lucene.search.spans.SpanScorer",25,1,0.8571,190,1,25,5,7,1,2,3,7,5,1,1,0.349999994039536,0.884911243996677,TRUE
"lucene",2.4,"org.apache.lucene.search.PrefixQuery",23.66666667,4,1.5,149,0,28,6,6,1,1,3,9,8,2,0.980000019073486,0.310000002384186,0.840680473654933,FALSE
"lucene",2.4,"org.apache.lucene.util.OpenBitSet",26.8,8,1.9455,1531,1,69,54,55,1,9,1,12,4,1,0.959999978542328,0.370000004768372,0.786301774297946,TRUE
"lucene",2.4,"org.apache.lucene.analysis.TokenFilter",5.333333333,1,0.6667,20,8,6,2,3,1,8,0,9,1,0,1,0.0799999982118607,0.767958579419633,FALSE
"lucene",2.4,"org.apache.lucene.search.TimeLimitedCollector",10.75,3,1,102,0,15,6,8,0.75,1,0,4,4,0,0.930000007152557,0.170000001788139,0.761301775259027,FALSE
"lucene",2.4,"org.apache.lucene.index.ConcurrentMergeScheduler",19.72,4,1.52,531,0,63,11,25,0.769230769,2,0,7,7,0,0.97000002861023,0.319999992847443,0.868343198616829,FALSE
"lucene",2.4,"org.apache.lucene.store.Directory",8.55,1,0.95,193,3,36,19,20,0.5,52,0,57,5,0,0.959999978542328,0.259999990463257,0.773934910900494,FALSE
"lucene",2.4,"org.apache.lucene.store.IndexOutput",16.89473684,1,0.8947,343,3,25,18,19,1,26,0,29,3,0,0.980000019073486,0.400000005960464,0.858875740121102,FALSE
"lucene",2.4,"org.apache.lucene.store.IndexInput",16.27777778,1,0.9444,314,7,22,17,18,1,40,0,40,0,0,1,0.5,0.862100592202689,FALSE
"lucene",2.4,"org.apache.lucene.analysis.CharArraySet",27.25,6,2.7,569,0,29,12,20,1,2,11,2,1,2,0.949999988079071,0.25,0.649319525653794,FALSE
"lucene",2.4,"org.apache.lucene.util.BitUtil",237.2,8,3.3333,3574,0,16,14,15,0,1,0,1,0,0,0.97000002861023,0.189999997615814,0.693668640224186,TRUE
"lucene",2.4,"org.apache.lucene.search.spans.NearSpansUnordered",22.76190476,3,1.2857,509,0,54,9,21,1,3,0,6,6,0,1,0.430000007152557,0.853905326515965,TRUE
"lucene",2.4,"org.apache.lucene.index.SegmentInfo",41.97222222,4,1.3056,1568,0,77,8,36,0.523809524,18,1,23,5,1,0.990000009536743,0.389999985694885,0.872869822929597,FALSE
"lucene",2.4,"org.apache.lucene.util.ArrayUtil",15.28571429,2,1.6429,228,0,16,14,14,0,9,0,9,0,0,0.910000026226044,0.209999993443489,0.599319526650144,FALSE
"lucene",2.4,"org.apache.lucene.util.SortedVIntList",11.5,2,0.75,207,0,26,8,16,0.857142857,2,0,5,5,0,0.939999997615814,0.400000005960464,0.746183431007453,FALSE
"lucene",2.4,"org.apache.lucene.index.TermInfosReader",31.42105263,4,1.1053,629,0,45,6,19,1,2,0,14,12,0,1,0.409999996423721,0.871775149152829,FALSE
"lucene",2.4,"org.apache.lucene.search.function.DocValues",8,2,1,121,6,19,11,13,1,15,0,16,1,0,0.959999978542328,0.370000004768372,0.810532545461457,FALSE
"lucene",2.4,"org.apache.lucene.index.IndexCommit",5.5,4,1.1667,78,3,18,12,12,0,7,1,9,2,1,1,0.490000009536743,0.861745562779128,FALSE
"lucene",2.4,"org.apache.lucene.search.Sort",11.28571429,3,0.7143,175,0,22,13,14,0,11,0,12,1,0,0.930000007152557,0.129999995231628,0.731686392303049,FALSE
"lucene",2.4,"org.apache.lucene.index.TermVectorsTermsWriter",48.33333333,5,1.5333,751,0,58,4,15,0,4,0,17,17,0,1,0.340000003576279,0.886508876226358,FALSE
"lucene",2.4,"org.apache.lucene.util.OpenBitSetDISI",18.125,1,0.625,155,0,23,6,8,0,0,0,2,2,0,0.97000002861023,0.400000005960464,0.823491123653728,TRUE
"lucene",2.4,"org.apache.lucene.search.Hits",37.83333333,4,1.1667,480,0,34,5,12,0.928571429,3,0,15,14,0,0.990000009536743,0.430000007152557,0.843668639748054,FALSE
"lucene",2.4,"org.apache.lucene.document.DateField",14.625,5,1.375,126,0,25,6,8,1,1,0,1,0,0,0.959999978542328,0.370000004768372,0.791390530456453,FALSE
"lucene",2.4,"org.apache.lucene.search.ExtendedFieldCacheImpl",10.28571429,1,0.7143,84,0,15,5,7,0.4,4,0,12,12,0,0.97000002861023,0.349999994039536,0.789526627790293,TRUE
"lucene",2.4,"org.apache.lucene.search.spans.Spans",0,1,1,5,0,5,5,5,0,17,0,17,0,0,0.980000019073486,0.28999999165535,0.872337277912529,TRUE
"lucene",2.4,"org.apache.lucene.search.ExtendedFieldCache",1,1,0.8,11,0,6,4,5,0,2,0,6,5,0,0.97000002861023,0.400000005960464,0.793846154530373,TRUE
"lucene",2.4,"org.apache.lucene.index.SegmentTermDocs",32.76923077,1,0.9231,455,2,34,8,13,0.875,3,0,14,12,0,1,0.419999986886978,0.880621301792782,TRUE
"lucene",2.4,"org.apache.lucene.util.CloseableThreadLocal",17.71428571,5,1.4286,135,0,27,4,7,0.5,4,0,4,0,0,0.949999988079071,0.430000007152557,0.795591715789406,FALSE
"lucene",2.4,"org.apache.lucene.index.SnapshotDeletionPolicy",14.14285714,2,1.2857,109,0,17,5,7,1,1,0,4,4,0,0.949999988079071,0.310000002384186,0.765059170461971,FALSE
"lucene",2.4,"org.apache.lucene.util.OpenBitSetIterator",185.1428571,5,2.1429,1311,0,10,5,7,1,1,0,2,2,0,0.959999978542328,0.259999990463257,0.623136095041354,FALSE
"lucene",2.4,"org.apache.lucene.search.payloads.BoostingTermQuery",9.5,4,1.5,42,0,8,2,4,0,2,1,6,5,1,0.980000019073486,0.449999988079071,0.866923079599996,FALSE
"lucene",2.4,"org.apache.lucene.store.SimpleFSLockFactory",15.83333333,2,0.6667,102,0,17,4,6,1,2,0,5,3,0,0.97000002861023,0.230000004172325,0.694970413910214,FALSE
"lucene",2.4,"org.apache.lucene.index.ReadOnlyMultiSegmentReader",6.333333333,1,0.3333,22,0,6,0,3,0,3,2,6,5,1,0.990000009536743,0.430000007152557,0.851508877686495,FALSE
"lucene",2.4,"org.apache.lucene.search.ExactPhraseScorer",31,1,0.5,64,0,9,0,2,0,2,1,8,6,1,0.990000009536743,0.389999985694885,0.892426037929467,TRUE
"lucene",2.4,"org.apache.lucene.search.spans.PayloadSpans",0,1,1,2,0,2,2,2,0,14,0,15,1,0,0.959999978542328,0.230000004172325,0.84068047369902,FALSE
"lucene",2.4,"org.apache.lucene.index.Term",10,6,1.2308,145,0,22,10,13,0,79,1,79,0,1,0.990000009536743,0.439999997615814,0.888224854271793,FALSE
"lucene",2.4,"org.apache.lucene.search.SloppyPhraseScorer",76,5,2,389,0,20,0,5,1,2,1,8,6,1,0.990000009536743,0.360000014305115,0.892278109605496,TRUE
"lucene",2.4,"org.apache.lucene.search.spans.SpanFirstQuery",11.85714286,6,1.2857,182,0,31,12,14,1,1,2,7,7,2,1,0.370000004768372,0.874082842169429,TRUE
"lucene",2.4,"org.apache.lucene.index.IndexModifier",26.26923077,2,1.1538,719,0,58,22,26,1,0,0,13,13,0,0.990000009536743,0.419999986886978,0.834497041162654,FALSE
"lucene",2.4,"org.apache.lucene.document.FieldSelectorResult",17.75,5,1.5,83,0,6,2,4,0.125,7,1,7,0,1,0.97000002861023,0.25,0.848224851859392,TRUE
"lucene",2.4,"org.apache.lucene.analysis.StopAnalyzer",27.25,1,0.25,228,0,18,7,8,0.5,2,2,9,8,1,0.990000009536743,0.170000001788139,0.849112424933346,FALSE
"lucene",2.4,"org.apache.lucene.search.ReqOptSumScorer",17.33333333,1,0.8333,113,0,15,6,6,1,1,3,4,3,1,1,0.409999996423721,0.890502958343579,FALSE
"lucene",2.4,"org.apache.lucene.search.RemoteSearchable",8.153846154,1,0.9231,120,0,31,13,13,1,0,0,14,14,0,0.990000009536743,0.409999996423721,0.833224851704208,FALSE
"lucene",2.4,"org.apache.lucene.index.FilterIndexReader",6.107142857,1,0.9643,200,0,57,23,28,1,0,9,12,12,1,0.980000019073486,0.259999990463257,0.840710058455637,FALSE
"lucene",2.4,"org.apache.lucene.util.DocIdBitSet",6.25,1,0.75,31,0,9,3,4,0.5,2,0,4,3,0,1,0.409999996423721,0.84186390491985,TRUE
"lucene",2.4,"org.apache.lucene.search.RangeFilter",75.55555556,14,3.2222,695,0,38,9,9,1,1,2,8,7,2,0.939999997615814,0.259999990463257,0.720147929424365,FALSE
"lucene",2.4,"org.apache.lucene.search.ReqExclScorer",24.14285714,1,0.8571,179,0,16,6,7,1,1,3,4,3,1,1,0.409999996423721,0.884082841361768,FALSE
"lucene",2.4,"org.apache.lucene.search.DisjunctionSumScorer",28.08333333,1,0.8333,357,1,37,9,12,1,2,3,7,5,1,1,0.379999995231628,0.888727812724706,FALSE
"lucene",2.4,"org.apache.lucene.index.LogDocMergePolicy",5.5,1,0.75,27,0,5,3,4,0,1,2,3,2,1,1,0.340000003576279,0.758136094674556,TRUE
"lucene",2.4,"org.apache.lucene.util.BitVector",101.2666667,10,2,1538,0,29,9,15,1,5,0,8,3,0,0.949999988079071,0.300000011920929,0.826893491505166,FALSE
"lucene",2.4,"org.apache.lucene.index.FieldInfo",39.75,8,4.25,172,0,5,1,4,0,29,0,29,0,0,0.980000019073486,0.400000005960464,0.864378697949754,FALSE
"lucene",2.4,"org.apache.lucene.search.DisjunctionMaxScorer",39.27272727,6,1.5455,447,0,25,7,11,1,1,3,4,3,1,0.990000009536743,0.409999996423721,0.888195267178603,TRUE
"lucene",2.4,"org.apache.lucene.document.Fieldable",0,1,1,24,0,24,24,24,0,19,0,20,1,0,0.980000019073486,0.449999988079071,0.855946747332635,FALSE
"lucene",2.4,"org.apache.lucene.queryParser.QueryParserTokenManager",85.88571429,112,7.8286,3060,0,51,7,35,0.210526316,1,0,5,4,0,0.97000002861023,0.389999985694885,0.81834319427874,FALSE
"lucene",2.4,"org.apache.lucene.document.AbstractField",23.04166667,20,2.125,593,3,34,21,24,1,3,0,7,4,0,0.930000007152557,0.400000005960464,0.769585797331742,FALSE
"lucene",2.4,"org.apache.lucene.index.FreqProxTermsWriter",64.46153846,4,1.1538,856,0,64,2,13,0.2,1,1,24,24,1,0.990000009536743,0.300000011920929,0.867130179288825,TRUE
"lucene",2.4,"org.apache.lucene.queryParser.CharStream",0,1,1,12,0,12,12,12,0,3,0,3,0,0,0.949999988079071,0.310000002384186,0.752337276759232,TRUE
"lucene",2.4,"org.apache.lucene.search.Explanation",13.92307692,4,1.4615,197,1,21,11,13,1,41,0,41,0,0,0.930000007152557,0.100000001490116,0.64553254377648,TRUE
"lucene",2.4,"org.apache.lucene.search.FuzzyTermEnum",34.92857143,14,2.2857,514,0,29,6,14,1,1,4,5,4,1,0.990000009536743,0.430000007152557,0.868964498036007,FALSE
"lucene",2.4,"org.apache.lucene.analysis.StopFilter",12.30769231,1,0.6154,178,0,29,11,13,0.6,2,2,6,4,1,0.959999978542328,-0.100000001490116,0.668076923657098,FALSE
"lucene",2.4,"org.apache.lucene.queryParser.Token",4.857142857,2,0.7143,49,0,8,7,7,0,4,0,4,0,0,0.980000019073486,0.439999997615814,0.799822485217681,FALSE
"lucene",2.4,"org.apache.lucene.index.TermVectorsTermsWriterPerField",52.36363636,15,2.8182,599,0,40,2,11,0,2,0,19,19,0,0.990000009536743,0.439999997615814,0.878106508911009,FALSE
"lucene",2.4,"org.apache.lucene.index.TermFreqVector",0,1,1,6,0,6,6,6,0,14,0,14,0,0,0.980000019073486,0.319999992847443,0.869763314547623,TRUE
"lucene",2.4,"org.apache.lucene.queryParser.TokenMgrError",28.83333333,14,2.8333,184,0,19,4,6,0,2,1,2,0,1,0.980000019073486,0.400000005960464,0.760295857868251,TRUE
"lucene",2.4,"org.apache.lucene.index.TermEnum",2.5,1,0.8333,21,5,8,6,6,0,37,0,38,1,0,0.990000009536743,0.439999997615814,0.885236688266845,FALSE
"lucene",2.4,"org.apache.lucene.store.Lock",18.33333333,1,0.6667,119,5,19,5,6,0.333333333,18,0,19,1,0,0.97000002861023,0.270000010728836,0.832810651003962,FALSE
"lucene",2.4,"org.apache.lucene.search.function.FloatFieldSource",15.71428571,6,1.7143,120,0,21,6,7,0.333333333,2,3,7,6,2,0.990000009536743,0.419999986886978,0.848431953223499,FALSE
"lucene",2.4,"org.apache.lucene.search.ComplexExplanation",9.666666667,3,1.1667,65,0,18,5,6,1,10,1,11,1,1,0.930000007152557,0.209999993443489,0.74213017792215,TRUE
