"project.name","version","name","amc","max_cc","avg_cc","loc","noc","rfc","npm","wmc","dam","ca","cbm","cbo","ce","ic","max.coupling","min.coupling","mean.coupling","is.change.prone"
"jEdit",4.1,"bsh.LHS",42.125,1,0.375,356,0,32,3,8,0,8,0,15,9,0,0.959999978542328,0.349999994039536,0.793806450982248,TRUE
"jEdit",4.1,"gnu.regexp.RETokenWordBoundary",48,18,7.3333,151,0,8,0,3,0.5,1,2,4,3,1,1,0.439999997615814,0.89377419390986,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.gui.AddAbbrevDialog",38.4,1,0.8,202,0,34,1,5,1,3,0,7,6,0,0.990000009536743,0.479999989271164,0.879000001472812,FALSE
"jEdit",4.1,"bsh.BSHFormalParameter",8,1,0.3333,30,0,7,1,3,0,3,2,9,6,1,0.97000002861023,0.349999994039536,0.878516129139931,FALSE
"jEdit",4.1,"bsh.BSHWhileStatement",38,1,0.5,79,0,7,1,2,0,1,1,10,9,1,1,0.360000014305115,0.881548387196756,TRUE
"jEdit",4.1,"org.gjt.sp.jedit.proto.jeditresource.Handler",6,1,0.5,14,0,5,2,2,0,0,0,1,1,0,0.949999988079071,0.189999997615814,0.708870969376256,FALSE
"jEdit",4.1,"gnu.regexp.CharIndexed",0,1,1,4,0,3,3,3,0,29,0,29,0,0,0.990000009536743,0.439999997615814,0.85212903080448,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.buffer.FoldHandler",11.54545455,3,1.4545,141,3,29,8,11,0.666666667,6,0,7,5,0,0.980000019073486,0.209999993443489,0.806548387340961,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.gui.HistoryModel",31,10,3,294,0,45,8,9,0.833333333,10,0,12,3,0,0.980000019073486,0.449999988079071,0.842741934041823,FALSE
"jEdit",4.1,"gnu.regexp.RETokenRepeated",41.28571429,16,4.7143,300,0,21,0,7,1,1,3,4,3,1,0.990000009536743,0.479999989271164,0.891000000026918,FALSE
"jEdit",4.1,"gnu.regexp.REMatchEnumeration",20,6,1.6667,135,0,11,5,6,1,1,0,3,3,0,0.97000002861023,0.560000002384186,0.856838709692801,TRUE
"jEdit",4.1,"bsh.BSHType",13.83333333,1,0.8333,92,0,14,5,6,1,8,0,16,8,0,1,0.370000004768372,0.846870968899419,TRUE
"jEdit",4.1,"gnu.regexp.RETokenOneOf",39.8,11,4,206,0,22,0,5,1,1,3,5,4,1,1,0.469999998807907,0.893419354096536,FALSE
"jEdit",4.1,"bsh.BSHArrayDimensions",42.25,1,0.75,176,0,21,3,4,0.333333333,2,1,10,8,1,0.990000009536743,0.419999986886978,0.885354838736596,TRUE
"jEdit",4.1,"org.gjt.sp.jedit.options.StyleTableModel",19.75,4,1.875,167,0,21,6,8,1,2,2,9,7,1,0.97000002861023,0.46000000834465,0.818677420481559,FALSE
"jEdit",4.1,"gnu.regexp.CharIndexedString",13.75,3,1.75,62,0,7,3,4,1,1,0,2,1,0,0.990000009536743,0.46000000834465,0.850935485093824,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.options.AbbrevsModel",13.58333333,4,1.75,176,0,32,7,12,0,4,2,8,5,1,0.990000009536743,0.52999997138977,0.866387097297176,TRUE
"jEdit",4.1,"org.gjt.sp.jedit.TextUtilities",59.4,29,7.2667,913,0,50,14,15,0.428571429,8,0,12,5,0,0.980000019073486,0.360000014305115,0.86054838943866,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.EditPlugin",2.375,1,0.875,28,2,11,7,8,1,10,0,11,2,0,0.990000009536743,0.400000005960464,0.900225810658547,FALSE
"jEdit",4.1,"bsh.BSHLHSPrimarySuffix",30,1,0.8,162,0,25,1,5,0,2,0,15,13,0,1,0.46000000834465,0.89206451648666,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.browser.VFSBrowser",28.359375,21,2.3594,1917,0,212,29,64,0.684210526,26,12,51,36,3,0.97000002861023,0.330000013113022,0.838451613726154,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.options.DockingOptionPane",26.75,5,1.5,342,0,49,3,12,1,3,10,8,7,4,0.980000019073486,0.490000009536743,0.880645160136684,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.syntax.KeywordMap",21.5,5,1.8,230,0,28,8,10,1,7,0,8,2,0,0.959999978542328,0.439999997615814,0.792290323011337,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.options.WindowTableModel",13.45454545,5,2.2727,161,0,28,9,11,0.5,3,2,7,6,1,0.97000002861023,0.509999990463257,0.839548388988741,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.JARClassLoader",79.8125,14,2.6875,1304,0,111,8,16,0.636363636,8,7,14,9,1,0.97000002861023,0.25,0.784290321988444,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.gui.EnhancedDialog",10,1,0.6,56,19,16,4,5,1,22,0,22,3,0,0.990000009536743,0.409999996423721,0.880000002057322,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.browser.BrowserView",29.53571429,15,2.3571,868,0,136,12,28,1,14,4,25,20,1,0.990000009536743,0.419999986886978,0.873129032023491,FALSE
"jEdit",4.1,"bsh.BSHSwitchLabel",9.5,1,0.5,22,0,5,2,2,0,2,1,7,5,1,1,0.400000005960464,0.893064517744126,FALSE
"jEdit",4.1,"com.microstar.xml.XmlException",5.4,1,0.8,36,0,6,5,5,1,6,1,6,0,1,0.980000019073486,0.0900000035762787,0.461806451312957,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.msg.PropertiesChanged",4,0,0,5,0,2,1,1,0,6,0,8,2,0,0.9200000166893,0.400000005960464,0.780677418747256,TRUE
"jEdit",4.1,"org.gjt.sp.jedit.AbstractOptionPane",26.92857143,2,1.2143,395,17,32,12,14,1,18,0,20,2,0,0.980000019073486,0.490000009536743,0.848935485462989,FALSE
"jEdit",4.1,"gnu.regexp.REToken",6.75,3,1.25,65,13,9,0,8,1,13,0,15,2,0,1,0.46000000834465,0.881677420581541,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.gui.ErrorListCellRenderer",46.25,2,1.25,195,0,24,3,4,1,1,3,2,1,1,0.959999978542328,0.430000007152557,0.805096774043575,FALSE
"jEdit",4.1,"gnu.regexp.UncheckedRE",10,0,0,33,0,7,3,3,0,0,0,3,3,0,0.959999978542328,0.430000007152557,0.809903225687242,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.Macros",26.66666667,12,2.5185,755,0,102,22,27,0.875,6,0,20,17,0,0.97000002861023,0.479999989271164,0.811774192413976,TRUE
"jEdit",4.1,"org.gjt.sp.jedit.search.BufferListSet",17.5,9,2.875,149,2,12,7,8,1,2,0,5,3,0,0.990000009536743,0.319999992847443,0.874516128532348,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.syntax.DefaultTokenHandler",10.28571429,3,1.4286,81,2,10,4,7,1,4,0,9,5,0,0.980000019073486,0.150000005960464,0.717612903300793,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.textarea.TextAreaExtension",1.75,1,0.75,11,5,5,4,4,0,9,0,9,0,0,0.97000002861023,0.389999985694885,0.839096772863019,TRUE
"jEdit",4.1,"bsh.ParserTreeConstants",152,0,0,191,0,1,0,1,0,2,0,2,0,0,0.959999978542328,0.300000011920929,0.746161290041862,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.search.SearchAndReplace",47.625,31,4.25,1566,0,123,29,32,0.9,11,0,38,31,0,0.980000019073486,0.310000002384186,0.866161291253182,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.help.HelpViewer",32.53333333,8,1.2667,512,0,97,6,15,1,9,1,13,11,1,0.949999988079071,0.259999990463257,0.807322582025682,TRUE
"jEdit",4.1,"bsh.BSHIfStatement",25.33333333,1,0.6667,79,0,10,2,3,0,4,1,11,7,1,1,0.360000014305115,0.877032259491182,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.options.BrowserColorsOptionPane",21.88888889,2,1,210,0,48,1,9,1,4,12,10,9,4,1,0.430000007152557,0.870774194502061,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.EditBus",18.71428571,5,1.4286,141,0,19,4,7,0.666666667,18,0,21,3,0,0.990000009536743,0.389999985694885,0.876967742654585,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.gui.VariableGridLayout",38.35294118,13,2.4118,679,0,36,16,17,0.8,4,0,4,0,0,0.959999978542328,0.439999997615814,0.836774193471478,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.options.GutterOptionPane",120.75,6,2,507,0,39,3,4,1,1,5,5,4,3,1,0.439999997615814,0.877483872444399,FALSE
"jEdit",4.1,"gnu.regexp.RETokenPOSIX",43.5,24,5,283,0,22,0,6,0,1,2,4,3,1,1,0.439999997615814,0.896161288599814,FALSE
"jEdit",4.1,"gnu.regexp.REFilterInputStream",33,7,2.6,176,0,18,5,5,1,0,3,4,4,2,0.980000019073486,0.259999990463257,0.793290322057662,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.buffer.DummyFoldHandler",3,1,0.5,8,0,3,2,2,0,2,0,2,2,0,0.990000009536743,0.170000001788139,0.800967740964505,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.gui.RecentDirectoriesMenu",28.75,7,2.25,119,0,30,4,4,0,3,0,13,13,0,0.980000019073486,0.430000007152557,0.885258066365796,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.buffer.RootElement",3.636363636,1,0.9091,52,0,16,11,11,1,1,0,2,2,0,0.930000007152557,0.349999994039536,0.692290323011337,TRUE
"jEdit",4.1,"org.gjt.sp.jedit.options.StatusBarOptionPane",67.2,5,1.6,353,0,22,1,5,1,2,3,5,4,1,0.990000009536743,0.389999985694885,0.873677420039331,FALSE
"jEdit",4.1,"gnu.regexp.RETokenAny",12.25,6,2,55,0,8,0,4,1,1,2,4,3,1,1,0.439999997615814,0.887419356453803,TRUE
"jEdit",4.1,"org.gjt.sp.jedit.options.AppearanceOptionPane",47,4,1.8,247,0,36,1,5,1,2,4,7,6,2,0.990000009536743,0.509999990463257,0.874516130070533,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.gui.RecentFilesMenu",32,7,2.25,132,0,30,4,4,0,3,0,14,14,0,0.980000019073486,0.389999985694885,0.877870967599653,TRUE
"jEdit",4.1,"org.gjt.sp.jedit.io.VFSManager",13.56,8,1.56,375,0,72,18,25,0.909090909,41,0,48,16,0,0.990000009536743,0.389999985694885,0.850870967007452,FALSE
"jEdit",4.1,"bsh.commands.dir",61.33333333,11,3,375,0,40,5,6,0,0,0,2,2,0,0.980000019073486,0.360000014305115,0.819580645522764,FALSE
"jEdit",4.1,"gnu.regexp.REException",13,1,0.75,71,0,13,3,4,0.133333333,8,1,8,1,1,0.980000019073486,0.159999996423721,0.53487096654792,FALSE
"jEdit",4.1,"bsh.BSHLHSPrimaryExpression",31.5,1,0.5,65,0,9,1,2,0,3,0,11,8,0,1,0.389999985694885,0.814774194744325,FALSE
"jEdit",4.1,"bsh.StringUtil",40.2,6,3,206,0,24,5,5,0,1,0,1,0,0,0.860000014305115,0.200000002980232,0.62348387063511,FALSE
"jEdit",4.1,"bsh.Name",67.68421053,5,1.6316,1313,0,71,9,19,0.625,6,0,19,15,0,0.889999985694885,0.349999994039536,0.717354839655661,FALSE
"jEdit",4.1,"gnu.regexp.RETokenChar",24,4,1.6,127,0,12,0,5,1,2,2,5,3,1,1,0.439999997615814,0.887935484128614,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.gui.ErrorListDialog",41.4,1,0.8,214,0,40,3,5,1,3,5,6,4,2,0.980000019073486,0.46000000834465,0.853903227371554,FALSE
"jEdit",4.1,"gnu.regexp.REFilterReader",33,7,2.6,176,0,18,5,5,1,0,3,4,4,2,0.939999997615814,0.28999999165535,0.72909677470884,FALSE
"jEdit",4.1,"com.microstar.xml.XmlHandler",0,1,1,13,0,13,13,13,0,7,0,7,0,0,0.97000002861023,0.209999993443489,0.715645161223027,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.gui.EnhancedMenuItem",33.66666667,8,2.5,214,0,37,3,6,1,3,11,7,5,2,1,0.419999986886978,0.887129033861622,TRUE
"jEdit",4.1,"org.gjt.sp.jedit.syntax.ParserRule",40.27272727,7,3.0909,477,0,20,10,11,0.043478261,5,0,9,6,0,0.97000002861023,0.349999994039536,0.776645161355695,TRUE
"jEdit",4.1,"org.gjt.sp.jedit.gui.SplashScreen",55.4,2,1,289,0,56,5,5,1,1,6,3,2,2,0.97000002861023,0.389999985694885,0.853935483770986,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.options.ShortcutsOptionPane",24.16666667,3,1.5833,307,0,59,1,12,1,5,12,12,11,4,0.980000019073486,0.449999988079071,0.877806451628285,TRUE
"jEdit",4.1,"org.gjt.sp.jedit.gui.ViewRegisters",48.33333333,1,0.8333,299,0,47,3,6,1,3,0,8,8,0,0.980000019073486,0.439999997615814,0.879967740466518,TRUE
"jEdit",4.1,"org.gjt.sp.jedit.browser.BrowserCommandsMenu",87.16666667,3,1.5,536,0,45,2,6,1,6,0,12,7,0,0.990000009536743,0.379999995231628,0.887483875597677,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.gui.EnhancedMenu",22.8,6,1.8,121,5,27,5,5,1,6,2,8,3,2,1,0.419999986886978,0.885000001134411,FALSE
"jEdit",4.1,"bsh.Capabilities",8,4,1.5714,65,0,12,6,7,1,5,0,5,0,0,0.980000019073486,0.389999985694885,0.870354840159416,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.gui.FontSelectorDialog",32.42105263,5,1.1053,646,0,80,5,19,1,3,5,5,4,3,0.980000019073486,0.349999994039536,0.874741937172028,FALSE
"jEdit",4.1,"bsh.BSHMethodDeclaration",42.33333333,1,0.6667,134,0,14,2,3,0,2,3,11,10,1,0.990000009536743,0.439999997615814,0.828387097004921,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.options.GlobalOptions",37.33333333,3,0.6667,233,0,35,4,6,1,3,1,27,24,1,0.930000007152557,0.389999985694885,0.805096773947439,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.search.SearchMatcher",0,1,1,2,0,2,2,2,0,4,0,5,1,0,0.97000002861023,0.159999996423721,0.781387097556745,TRUE
"jEdit",4.1,"bsh.ParseException",43.18181818,14,3.2727,492,0,23,10,11,0.333333333,2,4,4,2,2,0.910000026226044,0.0799999982118607,0.467870967162232,FALSE
"jEdit",4.1,"bsh.Token",4,2,1,23,0,4,2,3,0,5,0,5,0,0,0.980000019073486,0.310000002384186,0.760612903006615,TRUE
"jEdit",4.1,"bsh.JThis",7.093023256,3,1.0233,696,0,96,84,86,0,0,0,8,8,0,0.97000002861023,0.370000004768372,0.834677417720518,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.msg.EditorExitRequested",4,1,0.5,10,0,4,2,2,0,1,0,4,3,0,0.990000009536743,0.340000003576279,0.878354839067305,TRUE
"jEdit",4.1,"org.gjt.sp.jedit.browser.BrowserIORequest",122.8571429,3,1.4286,879,0,29,3,7,0.666666667,2,0,9,8,0,0.97000002861023,0.340000003576279,0.845516129559086,TRUE
"jEdit",4.1,"org.gjt.sp.jedit.buffer.BufferIORequest",164.2727273,20,5.0909,1839,0,108,3,11,0.333333333,2,0,12,12,0,0.980000019073486,0.270000010728836,0.840387097289485,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.gui.DirectoryMenu",58,19,5.25,237,0,39,4,4,1,3,0,13,13,0,0.990000009536743,0.340000003576279,0.821096773685948,TRUE
"jEdit",4.1,"org.gjt.sp.jedit.gui.ColorWellButton",14.33333333,1,0.6667,46,0,14,3,3,0,6,0,8,3,0,0.980000019073486,0.46000000834465,0.870193548644743,TRUE
"jEdit",4.1,"bsh.BSHArguments",14,1,0.5,30,0,6,1,2,0,5,0,10,5,0,0.980000019073486,0.430000007152557,0.867096775866324,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.pluginmgr.PluginList",30,5,1.8,158,0,27,0,5,0,5,0,12,8,0,0.990000009536743,0.46000000834465,0.877580646930202,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.gui.AbbrevEditor",51,12,3.375,419,0,33,8,8,1,4,0,5,1,0,0.97000002861023,0.400000005960464,0.875354838467413,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.gui.EnhancedButton",12,1,0.6667,40,0,10,2,3,1,2,1,5,4,1,1,0.409999996423721,0.876387097662495,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.print.BufferPrinter1_4",47,11,3.5714,343,0,52,4,7,0.285714286,0,0,7,7,0,1,0.360000014305115,0.878387095466737,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.options.ToolBarOptionPane",37.69230769,9,2.1538,512,0,68,1,13,1,3,5,11,10,3,1,0.46000000834465,0.888677420250831,FALSE
"jEdit",4.1,"bsh.ReflectError",3.5,0,0,9,0,4,2,2,0,7,0,7,0,0,0.980000019073486,0.400000005960464,0.859806451009166,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.ActionListHandler",18.54545455,8,2.2727,223,0,28,7,11,1,1,3,6,5,1,0.949999988079071,0.280000001192093,0.81829032407653,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.gui.MarkersMenu",31.25,8,2.5,129,0,28,4,4,0,2,0,8,8,0,0.990000009536743,0.430000007152557,0.895677421362169,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.browser.VFSFileChooserDialog",58.9,17,3.4,606,0,90,5,10,1,6,6,19,18,3,0.990000009536743,0.419999986886978,0.888000001157484,FALSE
"jEdit",4.1,"bsh.BSHStatementExpressionList",13,1,0.5,28,0,6,1,2,0,1,1,7,6,1,0.990000009536743,0.370000004768372,0.819225806093985,FALSE
"jEdit",4.1,"bsh.NameSpace",30,7,1.6964,1757,1,140,39,56,0.380952381,37,0,47,18,0,0.930000007152557,0.280000001192093,0.73729032191538,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.gui.HistoryTextField",20.71428571,13,2.3571,615,0,91,15,28,1,18,7,21,6,3,0.959999978542328,0.400000005960464,0.796354838052104,FALSE
"jEdit",4.1,"org.gjt.sp.util.IntegerArray",9.666666667,2,1,66,0,8,6,6,1,4,0,4,0,0,0.889999985694885,0.400000005960464,0.69503225847598,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.gui.LogViewer",22.2,1,0.8,119,0,28,2,5,1,2,0,5,5,0,0.949999988079071,0.270000010728836,0.711870967668872,FALSE
"jEdit",4.1,"gnu.regexp.IntPair",3,0,0,6,0,2,0,1,0,1,0,1,0,0,0.939999997615814,0.430000007152557,0.750387095635937,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.io.FileVFS",33.4,8,3,690,0,91,19,20,0,4,3,11,9,2,0.980000019073486,0.25,0.810258063385563,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.options.LoadSaveOptionPane",77.4,5,1.8,406,0,35,3,5,1,2,5,4,3,3,0.990000009536743,0.46000000834465,0.881935486005199,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.options.ToolBarEditDialog",53.42857143,6,1.7857,774,0,96,4,14,1,2,0,14,13,0,0.990000009536743,0.419999986886978,0.893129034484586,FALSE
"jEdit",4.1,"bsh.SimpleNode",11.31578947,6,1.6316,240,36,30,19,19,0.5,47,0,51,7,0,0.77999997138977,0.170000001788139,0.559677417047562,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.msg.EditorStarted",4,0,0,5,0,2,1,1,0,1,0,3,2,0,0.990000009536743,0.379999995231628,0.885193548760106,FALSE
"jEdit",4.1,"bsh.BSHVariableDeclarator",18.5,1,0.5,40,0,9,1,2,0,2,2,10,8,1,0.97000002861023,0.28999999165535,0.835032258495208,FALSE
"jEdit",4.1,"org.gjt.sp.util.WorkThreadProgressListener",0,1,1,2,0,2,2,2,0,6,0,6,1,0,0.980000019073486,0.360000014305115,0.858548386250773,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.syntax.ParserRuleSet",9.222222222,4,1.1481,293,0,36,26,27,1,11,0,14,4,0,0.97000002861023,0.379999995231628,0.819870966096078,TRUE
"jEdit",4.1,"org.gjt.sp.jedit.search.RESearchMatcher",49,9,2.5,207,0,29,3,4,0.857142857,4,0,14,10,0,0.990000009536743,0.280000001192093,0.837322583025502,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.search.HyperSearchRequest",43.22222222,11,2.7778,404,0,52,2,9,1,4,0,19,19,0,0.980000019073486,0.330000013113022,0.867645161382614,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.textarea.ExtensionManager",28,3,2.1429,204,0,19,0,7,1,2,0,5,3,0,0.910000026226044,0.200000002980232,0.744032255439989,FALSE
"jEdit",4.1,"bsh.BlockNameSpace",7.875,2,1,72,0,19,6,8,0,3,0,7,4,0,0.97000002861023,0.479999989271164,0.851774193682978,TRUE
"jEdit",4.1,"org.gjt.sp.jedit.gui.InputHandler",24.16666667,14,2.5556,460,1,54,16,18,1,8,0,14,10,0,0.939999997615814,0.209999993443489,0.744032259477723,FALSE
"jEdit",4.1,"bsh.NameSource",0,1,1,2,0,2,2,2,0,2,0,2,1,0,0.889999985694885,0.349999994039536,0.664548388411922,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.pluginmgr.Roster",13.66666667,4,1.8333,89,0,16,1,6,1,8,0,9,2,0,0.939999997615814,0.170000001788139,0.722322580843203,FALSE
"jEdit",4.1,"bsh.TokenMgrError",28.83333333,14,2.8333,184,0,19,4,6,0,2,1,2,0,1,0.980000019073486,0.330000013113022,0.789709676946363,FALSE
"jEdit",4.1,"bsh.CallStack",11.18181818,2,1.1818,135,0,25,11,11,1,39,0,40,2,0,0.939999997615814,0.239999994635582,0.782225805088397,FALSE
"jEdit",4.1,"org.gjt.sp.jedit.search.HyperSearchResults",23.82352941,9,1.8824,429,0,77,10,17,0.857142857,14,12,25,20,3,1,0.340000003576279,0.891161290676363,TRUE
"jEdit",4.1,"org.gjt.sp.jedit.gui.MacrosMenu",21.42857143,6,2.2857,157,0,31,5,7,0,1,7,11,11,1,0.990000009536743,0.469999998807907,0.865806451055311,FALSE
"jEdit",4.1,"bsh.BSHSwitchStatement",52,1,0.5,106,0,9,2,2,0,1,2,10,9,2,1,0.379999995231628,0.876290321446234,TRUE
"jEdit",4.1,"org.gjt.sp.jedit.io.FavoritesVFS",23.2,3,1.6,246,0,30,9,10,0.75,4,1,6,4,1,0.980000019073486,0.340000003576279,0.869903226725517,TRUE
"jEdit",4.1,"org.gjt.sp.jedit.ModeCatalogHandler",33.66666667,7,3,215,0,25,4,6,0.857142857,1,3,5,5,1,0.97000002861023,0.310000002384186,0.840967740454981,TRUE
"jEdit",4.1,"bsh.reflect.ReflectManagerImpl",7,2,1,16,0,4,2,2,0,0,1,1,1,1,0.97000002861023,0.419999986886978,0.83329032207689,FALSE
