"project.name","version","name","amc","max_cc","avg_cc","loc","noc","rfc","npm","wmc","dam","ca","cbm","cbo","ce","ic","max.coupling","min.coupling","mean.coupling","is.change.prone"
"synapse",1.1,"org.apache.synapse.ManagedLifecycle",0,1,1,2,0,2,2,2,0,8,0,9,1,0,0.9200000166893,0.379999995231628,0.786863635344939,FALSE
"synapse",1.1,"org.apache.synapse.statistics.StatisticsStack",0,1,1,4,0,4,4,4,0,6,0,7,1,0,0.990000009536743,0.5,0.904045454480431,FALSE
"synapse",1.1,"org.apache.synapse.config.SynapseConfigurationBuilder",23,3,1,145,0,35,3,6,1,1,0,10,9,0,0.990000009536743,0.400000005960464,0.879590907015584,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.endpoints.utils.WSDL20EndpointBuilder",3,0,0,4,0,2,1,1,0,0,0,0,0,0,1,0.349999994039536,0.851681819287213,FALSE
"synapse",1.1,"org.apache.synapse.config.Entry",5.961538462,4,1.3462,193,0,31,24,26,0.666666667,12,0,16,4,0,0.899999976158142,0.25,0.744727271117947,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.SequenceMediatorSerializer",46,10,4.25,188,0,24,4,4,0,3,0,11,8,0,1,0.5,0.920454549789429,TRUE
"synapse",1.1,"org.apache.synapse.util.SimpleMap",0,1,1,22,0,22,22,22,0,2,0,2,0,0,0.959999978542328,0.389999985694885,0.871318185735833,TRUE
"synapse",1.1,"org.apache.synapse.config.xml.MediatorPropertyFactory",54,11,3.6667,166,0,27,2,3,1,2,0,11,9,0,0.990000009536743,0.349999994039536,0.897590909356421,FALSE
"synapse",1.1,"org.apache.synapse.endpoints.dispatch.SimpleClientSessionDispatcher",23.6,5,3,124,0,17,5,5,1,2,0,8,6,0,0.980000019073486,0.509999990463257,0.908318181200461,TRUE
"synapse",1.1,"org.apache.synapse.mediators.filters.SwitchMediator",26,15,2.625,219,0,32,8,8,1,2,0,9,7,0,1,0.550000011920929,0.92354545918378,TRUE
"synapse",1.1,"org.apache.synapse.metrics.Counter",5.333333333,1,0.6667,20,0,4,3,3,1,2,0,2,0,0,0.810000002384186,0.180000007152557,0.529681814665144,TRUE
"synapse",1.1,"org.apache.synapse.config.xml.endpoints.FailoverEndpointFactory",14.375,3,1.25,125,0,29,3,8,1,1,0,10,10,0,1,0.449999988079071,0.902590910548514,TRUE
"synapse",1.1,"org.apache.synapse.mediators.eip.aggregator.Aggregate",10.9375,9,1.5625,199,0,29,15,16,1,1,0,4,3,0,0.889999985694885,0.300000011920929,0.715999999777837,TRUE
"synapse",1.1,"org.apache.synapse.SynapseServer",8.333333333,1,0.6667,57,0,18,3,6,1,1,0,4,4,0,1,0.600000023841858,0.908454546061429,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.EntryFactory",23.2,6,1.8,122,0,28,3,5,1,1,0,11,10,0,0.97000002861023,0.28999999165535,0.847954545237801,FALSE
"synapse",1.1,"org.apache.synapse.statistics.StatisticsCollector",14.4,2,1.2,157,0,19,10,10,1,7,0,8,1,0,0.990000009536743,0.610000014305115,0.896272730014541,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.MediatorSerializer",0,1,1,2,0,2,2,2,0,6,0,8,2,0,1,0.479999989271164,0.906863639977845,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.endpoints.EndpointFactory",0,1,1,1,0,1,1,1,0,12,0,15,3,0,0.990000009536743,0.400000005960464,0.877636362341317,FALSE
"synapse",1.1,"org.apache.synapse.mediators.ListMediator",0,1,1,6,0,6,6,6,0,10,0,11,1,0,0.990000009536743,0.519999980926514,0.91263636702841,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.SequenceMediatorFactory",30.6,9,3.2,159,0,19,4,5,1,4,0,12,8,0,1,0.490000009536743,0.912318184700879,TRUE
"synapse",1.1,"org.apache.synapse.statistics.impl.SequenceStatisticsStack",24.5,7,3,154,0,22,5,6,1,4,0,6,3,0,0.980000019073486,0.519999980926514,0.90536363883452,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.CacheMediatorFactory",60.2,22,5.4,318,0,38,3,5,1,0,0,9,9,0,0.990000009536743,0.550000011920929,0.912454545497894,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.ValidateMediatorSerializer",49.33333333,9,3.3333,151,0,29,3,3,0,0,0,12,12,0,0.990000009536743,0.419999986886978,0.902136365933852,FALSE
"synapse",1.1,"org.apache.synapse.util.concurrent.SynapseThreadPool",15,0,0,60,0,8,3,3,0,1,0,2,1,0,0.980000019073486,0.540000021457672,0.900909091667696,TRUE
"synapse",1.1,"org.apache.synapse.core.axis2.ProxyService",20.47169811,39,1.8302,1164,0,144,47,53,0.961538462,9,0,37,30,0,0.949999988079071,0.430000007152557,0.814681816372004,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.FaultMediatorSerializer",69,12,4.3333,212,0,32,3,3,1,0,0,10,10,0,1,0.490000009536743,0.909090912883932,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.AbstractMediatorFactory",24.8,5,1.4,142,17,18,0,5,1,17,0,24,7,0,1,0.490000009536743,0.901545457406478,FALSE
"synapse",1.1,"org.apache.synapse.mediators.eip.Target",9.928571429,10,1.5714,159,0,26,14,14,1,8,0,15,7,0,0.949999988079071,0.310000002384186,0.60531817810102,TRUE
"synapse",1.1,"org.apache.synapse.config.xml.endpoints.LoadbalanceEndpointFactory",17.75,5,1.5,152,0,35,3,8,1,1,0,13,13,0,1,0.469999998807907,0.909318181872368,TRUE
"synapse",1.1,"org.apache.synapse.config.xml.XMLConfigConstants",26,0,0,80,0,4,1,2,0,6,0,6,0,0,0.939999997615814,0.479999989271164,0.863818183405833,FALSE
"synapse",1.1,"org.apache.synapse.util.UUIDGenerator",42.75,4,2,179,0,31,2,4,1,4,0,4,0,0,0.910000026226044,0.469999998807907,0.800318181650205,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.AbstractDBMediatorSerializer",187.5,25,12.5,377,2,30,1,2,0,2,0,14,12,0,1,0.519999980926514,0.909772732582959,FALSE
"synapse",1.1,"org.apache.synapse.core.axis2.SynapseMessageReceiver",47,4,1.6,242,1,47,2,5,1,2,0,21,19,0,0.990000009536743,0.5,0.907045455412431,FALSE
"synapse",1.1,"org.apache.synapse.core.axis2.SynapseStartUpServlet",24.875,8,1.625,208,0,30,4,8,1,0,4,3,3,3,1,0.479999989271164,0.919863640855659,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.OutMediatorFactory",6.25,1,0.5,30,0,9,3,4,1,0,0,5,5,0,1,0.5,0.910545457222245,TRUE
"synapse",1.1,"org.apache.synapse.core.axis2.AnonymousServiceFactory",38.16666667,13,2.8333,244,0,32,2,6,0.777777778,1,0,17,16,0,0.980000019073486,0.400000005960464,0.876772727343169,TRUE
"synapse",1.1,"org.apache.synapse.MessageContext",0,1,1,48,0,48,48,48,0,65,0,71,10,0,0.97000002861023,0.349999994039536,0.813681818003004,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.endpoints.AddressEndpointFactory",57,31,5.125,468,0,56,4,8,1,1,0,11,10,0,0.990000009536743,0.400000005960464,0.891318181428042,FALSE
"synapse",1.1,"org.apache.synapse.core.axis2.SynapseAxisServlet",10.66666667,1,0.6667,35,0,13,3,3,0,0,6,4,4,1,1,0.479999989271164,0.915636366199363,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.ValidateMediatorFactory",54.75,16,4.25,226,0,30,3,4,1,0,0,10,10,0,0.990000009536743,0.449999988079071,0.904681820625609,TRUE
"synapse",1.1,"org.apache.synapse.startup.quartz.SimpleQuartzJob",24.6,1,0.6,132,0,31,2,5,0.25,0,0,12,12,0,1,0.5,0.919909092242068,FALSE
"synapse",1.1,"org.apache.synapse.core.axis2.Axis2MessageContext",14.2295082,10,1.5574,940,0,154,58,61,1,26,0,55,30,0,0.980000019073486,0.430000007152557,0.85154545429078,FALSE
"synapse",1.1,"org.apache.synapse.startup.quartz.SimpleQuartz",13.86666667,3,1.0667,231,0,50,14,15,0.875,2,0,16,15,0,1,0.509999990463257,0.920045454935594,FALSE
"synapse",1.1,"org.apache.synapse.core.axis2.Axis2SynapseEnvironment",31.33333333,11,2.0833,394,0,64,11,12,1,1,0,29,28,0,0.990000009536743,0.560000002384186,0.893863635442474,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.OMElementUtils",26.75,5,2.25,112,0,21,3,4,1,13,0,22,9,0,0.939999997615814,0.349999994039536,0.764636361734434,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.IterateMediatorFactory",40,8,2.25,169,0,29,3,4,1,0,0,12,12,0,0.990000009536743,0.52999997138977,0.912136364525015,FALSE
"synapse",1.1,"org.apache.synapse.mediators.FilterMediator",0,1,1,1,0,1,1,1,0,3,0,5,2,0,0.980000019073486,0.569999992847443,0.89327272745696,FALSE
"synapse",1.1,"org.apache.synapse.statistics.impl.EndPointStatisticsStack",56.2,9,4.2,288,0,26,5,5,1,4,0,6,3,0,0.980000019073486,0.469999998807907,0.892045454139059,TRUE
"synapse",1.1,"org.apache.synapse.config.xml.ProxyServiceSerializer",123.75,30,7.75,503,0,57,2,4,1,1,0,17,16,0,0.990000009536743,0.469999998807907,0.895727274092761,FALSE
"synapse",1.1,"org.apache.synapse.FaultHandler",28.85714286,9,2.8571,211,3,32,5,7,1,16,0,19,4,0,0.949999988079071,0.280000001192093,0.663954545557499,FALSE
"synapse",1.1,"org.apache.synapse.mediators.builtin.SendMediator",45.5,17,4.75,187,0,30,4,4,1,2,0,14,12,0,1,0.560000002384186,0.921954547817057,FALSE
"synapse",1.1,"org.apache.synapse.mediators.MediatorFaultHandler",16.16666667,2,0.8333,106,0,20,4,6,1,4,2,10,7,1,0.980000019073486,0.469999998807907,0.891363639587706,TRUE
"synapse",1.1,"org.apache.synapse.config.xml.FaultMediatorFactory",93.25,17,4.5,386,0,36,3,4,1,0,0,10,10,0,1,0.509999990463257,0.914863639799031,FALSE
"synapse",1.1,"org.apache.synapse.mediators.eip.EIPConstants",3,0,0,7,0,2,1,1,0,0,0,0,0,0,0.959999978542328,0.379999995231628,0.803363634375009,FALSE
"synapse",1.1,"org.apache.synapse.mediators.filters.OutMediator",22.33333333,8,3,70,0,16,3,3,0,2,2,7,5,1,1,0.509999990463257,0.92131818912246,FALSE
"synapse",1.1,"org.apache.synapse.startup.tasks.MessageInjector",14.57142857,5,1.4286,114,0,22,7,7,1,0,0,9,9,0,0.959999978542328,0.300000011920929,0.762500000135465,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.RMSequenceMediatorSerializer",40.66666667,11,4,125,0,22,3,3,0,0,0,9,9,0,1,0.509999990463257,0.923409096761183,TRUE
"synapse",1.1,"org.apache.synapse.config.SynapseConfigUtils",52.6,10,2.9,537,0,53,7,10,1,8,0,15,7,0,0.990000009536743,0.550000011920929,0.908272726698355,TRUE
"synapse",1.1,"org.apache.synapse.config.xml.endpoints.IndirectEndpointFactory",8.571428571,2,0.8571,69,0,17,3,7,1,1,0,9,8,0,0.990000009536743,0.449999988079071,0.899454547193917,FALSE
"synapse",1.1,"org.apache.synapse.config.SynapseConfiguration",18.63829787,8,2.0426,933,0,105,45,47,0.9,23,0,42,20,0,0.97000002861023,0.449999988079071,0.884636368399317,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.InMediatorFactory",6.25,1,0.5,30,0,9,3,4,1,0,0,5,5,0,0.990000009536743,0.509999990463257,0.907636364481666,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.AbstractListMediatorFactory",22,3,1.5,46,7,15,1,2,0,7,0,14,7,0,1,0.479999989271164,0.905000001327558,TRUE
"synapse",1.1,"org.apache.synapse.mediators.db.DBReportMediator",37.5,2,1,77,0,15,1,2,0,2,5,5,3,2,0.990000009536743,0.560000002384186,0.916681820966981,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.XSLTMediatorFactory",35.75,10,2.75,148,0,27,3,4,1,0,0,10,10,0,0.990000009536743,0.540000021457672,0.899272728237239,TRUE
"synapse",1.1,"org.apache.synapse.endpoints.dispatch.HttpSessionDispatcher",24.4,5,3,128,0,14,5,5,0,2,0,7,5,0,0.97000002861023,0.5,0.86709090904756,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.RegistrySerializer",23.25,4,1.25,101,0,23,2,4,1,1,0,11,10,0,0.990000009536743,0.419999986886978,0.897772730074146,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.endpoints.SALoadbalanceEndpointSerializer",42,8,2.25,174,0,25,2,4,1,1,0,20,20,0,1,0.430000007152557,0.910454547676173,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.endpoints.EndpointSerializer",0,1,1,1,0,1,1,1,0,11,0,13,2,0,1,0.409999996423721,0.902590911090374,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.SynapseXMLConfigurationFactory",28.6,19,2.6,445,0,77,6,15,1,0,0,26,26,0,0.990000009536743,0.46000000834465,0.911590910906141,TRUE
"synapse",1.1,"org.apache.synapse.config.xml.endpoints.EndpointAbstractSerializer",30.5,7,3.5,63,0,15,2,2,0,7,0,19,15,0,0.990000009536743,0.409999996423721,0.905045456642454,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.SynapseMediatorSerializer",14.33333333,3,1.3333,46,0,15,3,3,0,0,0,7,7,0,1,0.490000009536743,0.911090914227746,TRUE
"synapse",1.1,"org.apache.synapse.config.xml.endpoints.XMLToEndpointMapper",6.75,2,0.75,32,0,8,2,4,1,1,0,8,7,0,0.97000002861023,0.509999990463257,0.892000002481721,FALSE
"synapse",1.1,"org.apache.synapse.mediators.base.SequenceMediator",26.35714286,29,2.9286,389,0,48,14,14,1,21,4,31,11,1,0.990000009536743,0.5,0.911045454577966,TRUE
"synapse",1.1,"org.apache.synapse.config.xml.SwitchMediatorSerializer",44.66666667,8,3,137,0,28,3,3,0,0,0,12,12,0,1,0.5,0.91168182248419,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.LogMediatorFactory",21.5,7,2,97,0,16,3,4,1,0,0,6,6,0,0.990000009536743,0.519999980926514,0.920454550602219,FALSE
"synapse",1.1,"org.apache.synapse.mediators.transform.FaultMediator",23.33333333,16,2.9167,595,0,87,18,24,0.727272727,2,0,28,26,0,1,0.52999997138977,0.920954549312592,FALSE
"synapse",1.1,"org.apache.synapse.core.axis2.DynamicAxisOperation",5,1,0.3333,18,0,6,3,3,0,2,0,6,5,0,0.899999976158142,0.46000000834465,0.783272724395448,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.TargetSerializer",29,7,2.3333,93,0,19,2,3,1,2,0,14,12,0,0.990000009536743,0.509999990463257,0.871045457504012,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.TargetFactory",35.25,12,3.5,147,0,26,2,4,1,2,0,13,11,0,0.939999997615814,0.360000014305115,0.812136362763968,FALSE
"synapse",1.1,"org.apache.synapse.SynapseException",4.333333333,0,0,17,0,6,3,3,1,82,0,82,0,0,0.9200000166893,0.310000002384186,0.77409090928056,FALSE
"synapse",1.1,"org.apache.synapse.metrics.MetricsAggregatorModule",4.833333333,1,0.8333,35,0,13,6,6,0,0,0,11,11,0,0.990000009536743,0.449999988079071,0.895772726969285,FALSE
"synapse",1.1,"org.apache.synapse.startup.quartz.SimpleQuartzSerializer",47,8,2.6667,148,0,28,2,3,1,0,0,11,11,0,0.990000009536743,0.389999985694885,0.872863642058589,FALSE
"synapse",1.1,"org.apache.synapse.core.axis2.SynapseMustUnderstandHandler",22,1,0.5,46,0,14,2,2,0,0,0,8,8,0,0.980000019073486,0.5,0.87009090916677,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.MediatorSerializerFinder",36.28571429,3,1.1429,265,0,29,3,7,1,3,0,9,6,0,1,0.469999998807907,0.915090911225839,FALSE
"synapse",1.1,"org.apache.synapse.mediators.builtin.DropMediator",24,5,2.5,50,0,16,2,2,0,5,0,11,6,0,1,0.569999992847443,0.917636369033293,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.SendMediatorSerializer",17.66666667,4,1.6667,56,0,16,3,3,0,0,0,10,10,0,1,0.5,0.912454547665336,FALSE
"synapse",1.1,"org.apache.synapse.mediators.base.SynapseMediator",56,11,5.5,114,0,23,2,2,0,2,2,10,8,1,0.990000009536743,0.52999997138977,0.917954549735243,TRUE
"synapse",1.1,"org.apache.synapse.config.xml.AnonymousListMediator",3.5,1,0.5,9,0,4,2,2,0,5,0,7,2,0,0.990000009536743,0.560000002384186,0.917681819200516,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.POJOCommandMediatorSerializer",49.66666667,7,2.6667,152,0,27,3,3,0,0,0,9,9,0,1,0.509999990463257,0.91050000407479,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.HeaderMediatorFactory",46.25,13,3.5,191,0,34,3,4,1,0,0,11,11,0,0.990000009536743,0.439999997615814,0.907227273014459,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.CacheMediatorSerializer",63,11,4,192,0,29,3,3,0,0,0,11,11,0,1,0.509999990463257,0.913863641294566,TRUE
"synapse",1.1,"org.apache.synapse.core.axis2.SynapseInitializationModule",33.875,3,1,281,0,63,6,8,1,0,0,26,26,0,0.990000009536743,0.46000000834465,0.904545449533246,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.MediatorFactory",0,1,1,2,0,2,2,2,0,3,0,5,2,0,1,0.5,0.911954544891011,FALSE
"synapse",1.1,"org.apache.synapse.mediators.GetPropertyFunction",49.71428571,31,5.2857,359,0,38,5,7,0.75,1,0,11,11,0,0.9200000166893,0.180000007152557,0.73327272602103,TRUE
"synapse",1.1,"org.apache.synapse.util.TextFileDataSource",10.4,1,0.8667,177,0,38,6,15,1,2,0,11,10,0,0.9200000166893,0.52999997138977,0.798136361078782,FALSE
"synapse",1.1,"org.apache.synapse.mediators.db.Statement",7.833333333,1,0.8333,56,0,12,6,6,0,6,0,7,2,0,0.889999985694885,0.409999996423721,0.769772728329355,TRUE
"synapse",1.1,"org.apache.synapse.util.concurrent.SynapseThreadFactory",26,1,0.5,57,0,13,2,2,0,1,0,1,0,0,1,0.439999997615814,0.911500002308325,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.AggregateMediatorSerializer",33.75,6,1.75,140,0,24,3,4,1,0,0,11,11,0,1,0.5,0.920409095829183,FALSE
"synapse",1.1,"org.apache.synapse.registry.RegistryEntry",0,1,1,8,0,8,8,8,0,4,0,4,0,0,0.980000019073486,0.419999986886978,0.85368181751533,TRUE
"synapse",1.1,"org.apache.synapse.config.xml.HeaderMediatorSerializer",48.33333333,10,3.6667,148,0,26,3,3,0,0,0,9,9,0,0.990000009536743,0.46000000834465,0.902727275409482,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.PropertyMediatorSerializer",38.66666667,9,3.3333,119,0,22,3,3,0,0,0,9,9,0,0.990000009536743,0.449999988079071,0.900136366486549,FALSE
"synapse",1.1,"org.apache.synapse.mediators.transform.XSLTMediator",56.5,33,4.0625,932,0,103,12,16,0.833333333,2,0,30,28,0,0.980000019073486,0.560000002384186,0.891636363213713,TRUE
"synapse",1.1,"org.apache.synapse.registry.url.SimpleURLRegistry",49.81818182,9,2.7273,561,0,65,8,11,1,0,3,11,11,2,0.980000019073486,0.419999986886978,0.899909093027765,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.ClassMediatorSerializer",37,7,2.6667,114,0,24,3,3,0,0,0,8,8,0,1,0.519999980926514,0.905318186228926,TRUE
"synapse",1.1,"org.apache.synapse.mediators.builtin.RMSequenceMediator",24.76470588,12,2.0588,446,0,58,11,17,1,2,0,15,13,0,0.990000009536743,0.519999980926514,0.914681820435957,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.PropertyHelper",78.57142857,12,3.2857,558,0,42,4,7,1,3,0,7,4,0,0.850000023841858,0.400000005960464,0.621818183091554,TRUE
"synapse",1.1,"org.apache.synapse.mediators.ext.POJOCommandMediator",61.33333333,11,3,564,0,49,8,9,1,2,0,9,7,0,0.990000009536743,0.519999980926514,0.914818182587624,TRUE
"synapse",1.1,"org.apache.synapse.endpoints.AddressEndpoint",19.64705882,17,2.5882,359,0,53,13,17,1,4,1,14,10,1,0.990000009536743,0.409999996423721,0.853772726655006,TRUE
"synapse",1.1,"org.apache.synapse.registry.Registry",0,1,1,8,0,8,8,8,0,7,0,10,3,0,0.959999978542328,0.469999998807907,0.837954544885592,TRUE
"synapse",1.1,"org.apache.synapse.core.axis2.ProxyServiceMessageReceiver",63.875,4,1.625,523,0,62,4,8,1,1,2,20,20,1,0.97000002861023,0.469999998807907,0.870818181064996,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.ConfigurationFactory",0,1,1,3,0,3,3,3,0,2,0,4,2,0,0.930000007152557,0.419999986886978,0.801181818544865,FALSE
"synapse",1.1,"org.apache.synapse.core.axis2.Axis2FlexibleMEPClient",60.66666667,6,2.3333,556,0,96,3,9,1,1,0,39,38,0,0.959999978542328,0.550000011920929,0.893636366995898,FALSE
"synapse",1.1,"org.apache.synapse.mediators.builtin.ValidateMediator",49.54545455,16,2.7273,563,0,79,9,11,0.857142857,3,3,17,15,1,0.980000019073486,0.430000007152557,0.903681819276376,TRUE
"synapse",1.1,"org.apache.synapse.config.xml.XMLConfigurationSerializer",5.666666667,1,0.3333,21,0,8,2,3,1,0,0,5,5,0,0.990000009536743,0.270000010728836,0.817454547231848,FALSE
"synapse",1.1,"org.apache.synapse.mediators.filters.FilterMediator",29.88888889,10,2.6667,281,0,27,9,9,1,2,2,10,8,1,0.980000019073486,0.569999992847443,0.89327272745696,FALSE
"synapse",1.1,"org.apache.synapse.startup.AbstractStartup",4.333333333,1,0.6667,17,1,4,3,3,1,1,0,2,1,0,0.939999997615814,0.469999998807907,0.771636361831968,FALSE
"synapse",1.1,"org.apache.synapse.endpoints.FailoverEndpoint",15.4,7,1.9,169,0,22,10,10,1,3,0,7,4,0,0.990000009536743,0.360000014305115,0.848409089852463,TRUE
"synapse",1.1,"org.apache.synapse.config.xml.StartupFactory",0,1,1,3,0,3,3,3,0,2,0,4,2,0,0.980000019073486,0.389999985694885,0.857772726362402,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.CloneMediatorSerializer",17.66666667,4,1.6667,56,0,16,3,3,0,0,0,10,10,0,1,0.509999990463257,0.908636369488456,TRUE
"synapse",1.1,"org.apache.synapse.config.xml.FilterMediatorSerializer",32.33333333,6,2.3333,100,0,23,3,3,0,0,0,9,9,0,0.990000009536743,0.519999980926514,0.895181817900051,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.RegistryFactory",24.33333333,4,1.3333,156,0,26,2,6,0.25,1,0,7,6,0,0.980000019073486,0.400000005960464,0.873454544896429,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.DBLookupMediatorFactory",6.5,1,0.5,31,0,9,3,4,1,0,0,5,5,0,1,0.52999997138977,0.91959091397849,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.endpoints.SALoadbalanceEndpointFactory",22.625,6,1.625,191,0,38,3,8,1,1,0,17,17,0,1,0.46000000834465,0.913045456734571,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.POJOCommandMediatorFactory",34,6,1.75,141,0,30,3,4,1,0,0,10,10,0,0.990000009536743,0.469999998807907,0.918909093331207,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.RMSequenceMediatorFactory",66.25,19,5,274,0,29,3,4,1,0,0,10,10,0,1,0.519999980926514,0.920954546332359,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.CloneMediatorFactory",14.75,3,1,66,0,19,3,4,1,0,0,7,7,0,1,0.540000021457672,0.91540909355337,TRUE
"synapse",1.1,"org.apache.synapse.endpoints.algorithms.RoundRobin",23.66666667,4,1.6667,76,0,7,3,3,1,3,0,6,3,0,0.949999988079071,0.490000009536743,0.80222727114504,FALSE
"synapse",1.1,"org.apache.synapse.core.axis2.SynapseDispatcher",8.75,1,0.75,39,0,13,4,4,0,0,2,9,9,2,0.990000009536743,0.610000014305115,0.897363638877869,FALSE
"synapse",1.1,"org.apache.synapse.endpoints.WSDLEndpoint",14.36,17,2.08,396,0,61,21,25,1,4,1,15,11,1,0.990000009536743,0.379999995231628,0.866863638569008,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.EntrySerializer",29.5,6,1.75,126,0,22,2,4,1,1,0,13,12,0,0.980000019073486,0.409999996423721,0.842772729288448,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.endpoints.AddressEndpointSerializer",73,22,5.4,372,0,37,3,5,1,1,0,15,14,0,1,0.449999988079071,0.914136366004294,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.endpoints.WSDLEndpointSerializer",73.4,19,5.6,374,0,38,3,5,1,1,0,15,14,0,1,0.419999986886978,0.903772728416053,TRUE
"synapse",1.1,"org.apache.synapse.endpoints.LoadbalanceEndpoint",10.35714286,5,1.5714,165,0,27,14,14,1,3,0,8,5,0,0.990000009536743,0.409999996423721,0.874045456404036,FALSE
"synapse",1.1,"org.apache.synapse.config.xml.endpoints.IndirectEndpointSerializer",19.5,3,1.5,42,0,8,2,2,1,1,0,11,10,0,0.990000009536743,0.430000007152557,0.907772729071704,FALSE
"synapse",1.1,"org.apache.synapse.mediators.AbstractMediator",14.06666667,4,2.3333,229,17,33,5,15,1,17,0,22,5,0,1,0.550000011920929,0.910363634066148,FALSE
