"project.name","version","name","amc","max_cc","avg_cc","loc","noc","rfc","npm","wmc","dam","ca","cbm","cbo","ce","ic","max.coupling","min.coupling","mean.coupling","is.change.prone"
"lucene",2.2,"org.apache.lucene.queryParser.CharStream",0,1,1,12,0,12,12,12,0,3,0,3,0,0,0.949999988079071,0.370000004768372,0.766124998778105,FALSE
"lucene",2.2,"org.apache.lucene.search.PhrasePositions",16.6,1,0.8,95,0,12,0,5,0,5,0,6,1,0,0.990000009536743,0.479999989271164,0.869624999538064,FALSE
"lucene",2.2,"org.apache.lucene.search.SloppyPhraseScorer",79.75,4,1.5,326,0,19,0,4,1,3,1,9,7,1,0.990000009536743,0.360000014305115,0.902833337336779,TRUE
"lucene",2.2,"org.apache.lucene.index.FieldInfos",22.7,8,1.5,482,0,51,16,20,0.25,12,0,18,6,0,1,0.430000007152557,0.889833332598209,FALSE
"lucene",2.2,"org.apache.lucene.document.FieldSelector",0,1,1,1,0,1,1,1,0,17,0,18,1,0,0.990000009536743,0.259999990463257,0.879250002900759,FALSE
"lucene",2.2,"org.apache.lucene.index.CompoundFileWriter",54.66666667,4,1.3333,339,0,39,5,6,1,1,0,6,5,0,0.959999978542328,0.209999993443489,0.813374996744096,FALSE
"lucene",2.2,"org.apache.lucene.search.PrefixFilter",11.75,1,0.75,52,0,13,4,4,1,1,0,4,4,0,0.949999988079071,-0.0399999991059303,0.699333333410323,TRUE
"lucene",2.2,"org.apache.lucene.index.TermVectorsWriter",43,3,1.2,675,0,54,10,15,0.533333333,2,0,13,11,0,0.990000009536743,0.310000002384186,0.88675000059108,FALSE
"lucene",2.2,"org.apache.lucene.search.function.FieldScoreQuery",25,5,2.5,52,0,12,1,2,0,0,0,7,7,0,0.990000009536743,0.439999997615814,0.884833337614934,FALSE
"lucene",2.2,"org.apache.lucene.index.FieldsReader",40,5,1.3333,745,0,61,0,18,1,2,0,17,16,0,0.990000009536743,0.389999985694885,0.848916666085521,FALSE
"lucene",2.2,"org.apache.lucene.util.PriorityQueue",21.66666667,7,2.0833,275,9,13,8,12,1,12,0,12,0,0,0.949999988079071,0.400000005960464,0.86033333328863,FALSE
"lucene",2.2,"org.apache.lucene.search.Query",18.07692308,9,1.8462,249,15,39,12,13,1,48,0,51,7,0,0.990000009536743,0.360000014305115,0.864125000685453,TRUE
"lucene",2.2,"org.apache.lucene.index.MultipleTermPositions",13.38461538,1,0.9231,191,0,36,13,13,1,1,0,8,7,0,1,0.449999988079071,0.88891666829586,TRUE
"lucene",2.2,"org.apache.lucene.index.MultiTermEnum",26.6,1,0.8,141,0,20,5,5,1,1,2,6,5,1,0.990000009536743,0.389999985694885,0.898125003029903,FALSE
"lucene",2.2,"org.apache.lucene.queryParser.QueryParser",50.359375,23,2.4844,3329,1,151,40,64,0.595238095,1,0,34,33,0,0.959999978542328,0.330000013113022,0.828333334252238,FALSE
"lucene",2.2,"org.apache.lucene.analysis.SimpleAnalyzer",4,1,0.5,10,0,4,2,2,0,1,0,4,3,0,0.97000002861023,0.180000007152557,0.800041667496165,FALSE
"lucene",2.2,"org.apache.lucene.search.FieldDocSortedHitQueue",53.4,18,5,274,0,21,0,5,0,3,3,6,3,1,1,0.46000000834465,0.88316667030255,FALSE
"lucene",2.2,"org.apache.lucene.search.function.FieldCacheSource",7.25,5,1.375,68,4,12,8,8,1,4,2,8,4,2,0.990000009536743,0.400000005960464,0.847624996428688,FALSE
"lucene",2.2,"org.apache.lucene.search.BooleanQuery",15.22222222,12,1.5926,443,0,64,22,27,1,12,6,19,11,2,0.980000019073486,0.439999997615814,0.85637500161926,FALSE
"lucene",2.2,"org.apache.lucene.index.TermInfo",18.2,1,0.4,100,0,6,0,5,0,8,0,8,0,0,0.990000009536743,0.400000005960464,0.891708335652947,FALSE
"lucene",2.2,"org.apache.lucene.index.Term",10.33333333,6,1.3333,138,0,21,9,12,0,71,1,71,0,1,0.990000009536743,0.439999997615814,0.90108333726724,FALSE
"lucene",2.2,"org.apache.lucene.search.PrefixGenerator",31.5,1,0.5,66,1,16,1,2,1,1,0,6,5,0,0.930000007152557,0.129999995231628,0.617041666246951,FALSE
"lucene",2.2,"org.apache.lucene.search.TermQuery",11.375,4,1.375,100,0,22,6,8,1,10,2,15,6,2,0.990000009536743,0.419999986886978,0.888375003263354,FALSE
"lucene",2.2,"org.apache.lucene.analysis.CharTokenizer",27.75,1,0.75,122,2,8,2,4,1,2,0,4,2,0,0.980000019073486,0.319999992847443,0.85400000239412,TRUE
"lucene",2.2,"org.apache.lucene.index.CorruptIndexException",4,0,0,5,0,2,1,1,0,28,0,28,0,0,0.949999988079071,0,0.580791665799916,FALSE
"lucene",2.2,"org.apache.lucene.queryParser.MultiFieldQueryParser",36.09090909,1,0.8182,410,0,31,5,11,1,0,5,9,9,1,0.980000019073486,0.389999985694885,0.887958336000641,FALSE
"lucene",2.2,"org.apache.lucene.index.SegmentMergeQueue",14.66666667,4,1.6667,47,0,9,0,3,0,2,3,5,3,1,0.990000009536743,0.389999985694885,0.880666667843858,FALSE
"lucene",2.2,"org.apache.lucene.store.Directory",8.777777778,1,0.9444,177,3,33,18,18,1,32,0,36,4,0,0.959999978542328,0.259999990463257,0.783791665360332,FALSE
"lucene",2.2,"org.apache.lucene.analysis.PorterStemmer",42.18518519,26,5.7407,1174,0,43,13,27,1,1,0,1,0,0,0.980000019073486,0.270000010728836,0.85887499563396,FALSE
"lucene",2.2,"org.apache.lucene.search.Searcher",4.652173913,1,0.9565,131,3,28,22,23,1,29,0,40,14,0,0.959999978542328,0.28999999165535,0.797999996691942,TRUE
"lucene",2.2,"org.apache.lucene.search.payloads.BoostingTermQuery",11.66666667,4,1.6667,38,0,7,2,3,0,1,1,5,5,1,0.980000019073486,0.449999988079071,0.877250002945463,FALSE
"lucene",2.2,"org.apache.lucene.analysis.Analyzer",1.666666667,1,0.6667,8,6,4,3,3,0,12,0,13,1,0,0.949999988079071,0.270000010728836,0.826458333184322,TRUE
"lucene",2.2,"org.apache.lucene.store.SimpleFSLockFactory",15.83333333,2,0.6667,102,0,17,4,6,1,1,0,4,3,0,0.97000002861023,0.230000004172325,0.704874997523924,FALSE
"lucene",2.2,"org.apache.lucene.search.DisjunctionSumScorer",28.08333333,1,0.8333,357,1,37,9,12,1,2,3,7,5,1,1,0.379999995231628,0.897416668136915,FALSE
"lucene",2.2,"org.apache.lucene.index.TermBuffer",20.45454545,3,1.4545,241,0,25,6,11,1,1,0,4,3,0,0.97000002861023,0.230000004172325,0.837708333817621,TRUE
"lucene",2.2,"org.apache.lucene.store.BufferedIndexOutput",17.1,1,0.9,185,1,12,8,10,0.75,1,3,2,1,1,0.980000019073486,0.389999985694885,0.843208331863085,FALSE
"lucene",2.2,"org.apache.lucene.index.TermVectorOffsetInfo",7.888888889,5,1.1111,83,0,10,8,9,0.666666667,7,1,7,0,1,0.990000009536743,0.370000004768372,0.899375003079573,FALSE
"lucene",2.2,"org.apache.lucene.search.function.IntFieldSource",16,6,1.7143,122,0,22,6,7,0.333333333,2,3,7,6,2,0.980000019073486,0.519999980926514,0.817333332200845,TRUE
"lucene",2.2,"org.apache.lucene.index.MultiLevelSkipListWriter",28.16666667,3,1.3333,178,1,16,0,6,1,1,0,3,2,0,0.990000009536743,0.280000001192093,0.873166667670011,FALSE
"lucene",2.2,"org.apache.lucene.index.IndexDeletionPolicy",0,1,1,2,0,2,2,2,0,5,0,5,0,0,0.97000002861023,0.409999996423721,0.8428333333383,FALSE
"lucene",2.2,"org.apache.lucene.analysis.LetterTokenizer",3.5,1,0.5,9,1,4,1,2,0,1,1,2,1,1,0.980000019073486,0.25,0.882000001271566,TRUE
"lucene",2.2,"org.apache.lucene.search.MatchAllDocsQuery",8.5,3,1.1667,57,0,14,5,6,0,3,3,7,5,2,0.990000009536743,0.439999997615814,0.900166671723127,FALSE
"lucene",2.2,"org.apache.lucene.search.BooleanClause",9.2,4,1.4,104,0,18,10,10,1,5,1,6,2,1,0.959999978542328,0.340000003576279,0.790791666507721,FALSE
"lucene",2.2,"org.apache.lucene.index.IndexCommitPoint",0,1,1,2,0,2,2,2,0,2,0,2,0,0,0.97000002861023,0.46000000834465,0.875249999389052,FALSE
"lucene",2.2,"org.apache.lucene.util.ToStringUtils",9.5,2,1,21,0,7,2,2,0,17,0,17,0,0,0.9200000166893,0.300000011920929,0.766375000278155,TRUE
"lucene",2.2,"org.apache.lucene.search.WildcardQuery",12.5,2,1,55,0,12,3,4,1,1,1,8,7,1,0.990000009536743,0.430000007152557,0.880250003188848,FALSE
"lucene",2.2,"org.apache.lucene.index.SegmentTermVector",15.25,4,1.75,133,1,15,7,8,1,2,0,3,1,0,0.990000009536743,0.340000003576279,0.897916668901841,FALSE
"lucene",2.2,"org.apache.lucene.search.function.ValueSource",1,1,0.8333,12,3,7,6,6,0,6,1,8,2,1,0.930000007152557,0.280000001192093,0.676708334187667,FALSE
"lucene",2.2,"org.apache.lucene.document.DateField",14.625,5,1.375,126,0,25,6,8,1,1,0,1,0,0,0.949999988079071,0.370000004768372,0.787666664769252,FALSE
"lucene",2.2,"org.apache.lucene.search.FieldDoc",6.5,0,0,16,0,3,2,2,0,3,0,4,1,0,1,0.449999988079071,0.884374999627471,TRUE
"lucene",2.2,"org.apache.lucene.queryParser.TokenMgrError",28.83333333,14,2.8333,184,0,19,4,6,0,2,1,2,0,1,0.980000019073486,0.400000005960464,0.772708333532016,FALSE
"lucene",2.2,"org.apache.lucene.index.SegmentMerger",71.25,1,0.8125,1172,0,99,0,16,0.9375,3,0,25,24,0,0.990000009536743,0.319999992847443,0.881541668251157,FALSE
"lucene",2.2,"org.apache.lucene.index.MultiTermDocs",21.81818182,1,0.9091,258,1,21,9,11,1,2,0,6,4,0,0.990000009536743,0.389999985694885,0.890041667222977,TRUE
"lucene",2.2,"org.apache.lucene.document.FieldSelectorResult",17.75,5,1.5,83,0,6,2,4,0.125,7,1,7,0,1,0.959999978542328,0.25,0.862458332131306,FALSE
"lucene",2.2,"org.apache.lucene.search.SortComparatorSource",0,1,1,1,0,1,1,1,0,4,0,6,2,0,0.930000007152557,0.119999997317791,0.734208331536502,TRUE
"lucene",2.2,"org.apache.lucene.search.ReqOptSumScorer",17.33333333,1,0.8333,113,0,15,6,6,1,1,3,4,3,1,1,0.409999996423721,0.900374999518196,FALSE
"lucene",2.2,"org.apache.lucene.search.DisjunctionMaxScorer",39.27272727,6,1.5455,447,0,25,7,11,1,1,3,4,3,1,0.990000009536743,0.409999996423721,0.897375001634161,TRUE
"lucene",2.2,"org.apache.lucene.document.NumberTools",30,6,2.5,130,0,18,3,4,0.5,0,0,0,0,0,0.9200000166893,0.389999985694885,0.735999999319514,TRUE
"lucene",2.2,"org.apache.lucene.search.SimilarityDelegator",5.571428571,1,0.8571,47,1,14,7,7,1,1,2,2,1,1,0.97000002861023,0.219999998807907,0.824458330869675,FALSE
"lucene",2.2,"org.apache.lucene.store.SingleInstanceLockFactory",13,1,0.6667,43,0,8,3,3,1,1,0,4,3,0,0.980000019073486,0.280000001192093,0.794208333517114,FALSE
"lucene",2.2,"org.apache.lucene.search.SortField",17.86666667,7,0.8,297,0,22,14,15,0.285714286,8,0,9,1,0,0.97000002861023,0.389999985694885,0.826458333308498,FALSE
"lucene",2.2,"org.apache.lucene.search.Similarity",4.411764706,1,0.8824,94,2,26,16,17,1,47,0,49,4,0,0.980000019073486,0.239999994635582,0.85937499795109,TRUE
"lucene",2.2,"org.apache.lucene.search.FuzzyTermEnum",34.92857143,14,2.2857,514,0,29,6,14,1,1,4,5,4,1,0.990000009536743,0.430000007152557,0.881291669110457,FALSE
"lucene",2.2,"org.apache.lucene.store.Lock",13.5,1,0.6667,89,4,17,5,6,0.5,14,0,15,1,0,0.97000002861023,0.270000010728836,0.838083332777023,FALSE
"lucene",2.2,"org.apache.lucene.search.spans.SpanFirstQuery",12.38461538,6,1.3077,176,0,30,11,13,1,1,2,6,6,2,1,0.370000004768372,0.884416668117046,FALSE
"lucene",2.2,"org.apache.lucene.search.TopDocs",6.333333333,1,0.6667,25,1,4,2,3,0.333333333,13,0,14,1,0,0.980000019073486,0.330000013113022,0.86225000222524,FALSE
"lucene",2.2,"org.apache.lucene.search.TopFieldDocCollector",22.33333333,2,1.3333,70,0,13,3,3,0,1,3,11,10,1,0.980000019073486,0.330000013113022,0.89883333320419,FALSE
"lucene",2.2,"org.apache.lucene.analysis.Tokenizer",4.333333333,1,0.3333,17,3,5,1,3,1,3,0,4,1,0,0.980000019073486,0.209999993443489,0.862999998964369,FALSE
"lucene",2.2,"org.apache.lucene.LucenePackage",7.666666667,2,1,27,0,8,1,3,0,0,0,0,0,0,0.949999988079071,0.300000011920929,0.826958331589898,FALSE
"lucene",2.2,"org.apache.lucene.search.ComplexExplanation",9.666666667,3,1.1667,65,0,18,5,6,1,9,1,10,1,1,0.930000007152557,0.209999993443489,0.751583333996435,TRUE
"lucene",2.2,"org.apache.lucene.search.Hit",13,2,1,116,0,19,6,8,1,1,0,4,3,0,0.990000009536743,0.370000004768372,0.820458334808548,FALSE
"lucene",2.2,"org.apache.lucene.util.Parameter",13.33333333,1,0.5,88,5,18,1,6,0.5,5,0,5,0,0,0.930000007152557,0.0199999995529652,0.6127083318308,FALSE
"lucene",2.2,"org.apache.lucene.search.spans.NearSpansUnordered",23.10526316,3,1.3158,468,0,48,7,19,1,3,0,6,6,0,1,0.430000007152557,0.862166667729616,TRUE
"lucene",2.2,"org.apache.lucene.document.Fieldable",0,1,1,18,0,18,18,18,0,9,0,10,1,0,0.980000019073486,0.449999988079071,0.868541668107112,FALSE
"lucene",2.2,"org.apache.lucene.search.Hits",28.81818182,4,1.1818,338,0,28,5,11,1,3,0,13,12,0,0.990000009536743,0.430000007152557,0.84579166683058,TRUE
"lucene",2.2,"org.apache.lucene.queryParser.Token",4,2,1,23,0,4,3,3,0,4,0,4,0,0,0.980000019073486,0.439999997615814,0.813708334167798,FALSE
"lucene",2.2,"org.apache.lucene.search.spans.SpanTermQuery",11.77777778,4,1.3333,116,1,27,9,9,1,1,2,8,7,2,1,0.379999995231628,0.887500001738469,FALSE
"lucene",2.2,"org.apache.lucene.util.StringHelper",17,4,2,36,0,5,1,2,0,2,0,2,0,0,0.870000004768372,-0.129999995231628,0.603916664918264,TRUE
"lucene",2.2,"org.apache.lucene.store.RAMInputStream",23.5,2,1,204,0,13,7,8,0.875,1,4,3,2,1,0.97000002861023,0.28999999165535,0.789583331843217,FALSE
"lucene",2.2,"org.apache.lucene.search.CachingWrapperFilter",19,2,1,102,1,16,5,5,1,1,1,3,2,1,0.980000019073486,0.170000001788139,0.830666668154299,FALSE
"lucene",2.2,"org.apache.lucene.index.TermPositionVector",0,1,1,2,0,2,2,2,0,2,0,4,2,0,0.990000009536743,0.430000007152557,0.881166667242845,FALSE
"lucene",2.2,"org.apache.lucene.store.RAMFile",12.625,2,0.875,115,0,12,0,8,0.333333333,3,0,3,1,0,0.949999988079071,0.330000013113022,0.777791664501031,FALSE
"lucene",2.2,"org.apache.lucene.store.NoLock",2,1,0.8,15,0,6,4,5,0,1,1,2,1,1,0.949999988079071,0.46000000834465,0.817499998211861,TRUE
"lucene",2.2,"org.apache.lucene.analysis.StopFilter",13.85714286,3,0.7143,106,0,13,7,7,1,2,0,5,3,0,0.959999978542328,-0.100000001490116,0.680958334542811,FALSE
"lucene",2.2,"org.apache.lucene.util.ScorerDocQueue",21.3125,7,1.75,361,0,24,12,16,1,2,0,3,2,0,0.990000009536743,0.430000007152557,0.891750003645817,FALSE
"lucene",2.2,"org.apache.lucene.search.DefaultSimilarity",6.714285714,1,0.8571,54,0,10,7,7,0,3,2,3,1,1,0.949999988079071,0.189999997615814,0.777833331376314,FALSE
"lucene",2.2,"org.apache.lucene.search.ConstantScoreRangeQuery",29.8,13,3.1,313,0,24,10,10,1,1,3,6,5,2,1,0.430000007152557,0.883333334326744,FALSE
"lucene",2.2,"org.apache.lucene.analysis.TokenFilter",5,1,0.5,13,7,4,1,2,1,7,0,8,1,0,0.97000002861023,0.0799999982118607,0.782124999165535,FALSE
"lucene",2.2,"org.apache.lucene.search.PhraseQueue",24.5,6,3,51,0,4,0,2,0,3,3,5,2,1,0.980000019073486,0.419999986886978,0.889625000332793,TRUE
"lucene",2.2,"org.apache.lucene.index.KeepOnlyLastCommitDeletionPolicy",8.333333333,2,1,28,0,7,3,3,0,2,0,4,2,0,0.97000002861023,0.389999985694885,0.834208332623045,FALSE
"lucene",2.2,"org.apache.lucene.analysis.standard.StandardAnalyzer",8.285714286,1,0.1429,67,0,15,6,7,0.5,0,0,8,8,0,1,0.239999994635582,0.866083333082497,FALSE
"lucene",2.2,"org.apache.lucene.store.RAMOutputStream",20.92307692,2,1,292,0,25,10,13,0.857142857,2,3,4,2,1,0.97000002861023,0.159999996423721,0.778583332275351,TRUE
"lucene",2.2,"org.apache.lucene.store.AlreadyClosedException",4,0,0,5,0,2,1,1,0,4,0,4,0,0,0.97000002861023,-0.0599999986588955,0.504041663914298,TRUE
"lucene",2.2,"org.apache.lucene.search.spans.Spans",0,1,1,5,0,5,5,5,0,20,0,20,0,0,0.980000019073486,0.28999999165535,0.883124999826153,FALSE
"lucene",2.2,"org.apache.lucene.index.SegmentMergeInfo",19.4,5,1.6,108,0,14,0,5,0.333333333,3,0,7,4,0,0.990000009536743,0.379999995231628,0.886166669179996,TRUE
"lucene",2.2,"org.apache.lucene.index.SegmentTermDocs",29.16666667,1,0.9167,377,1,33,8,12,0.866666667,2,0,13,12,0,1,0.419999986886978,0.89120833389461,FALSE
"lucene",2.2,"org.apache.lucene.index.CompoundFileReader",15.75,1,0.875,273,0,40,16,16,1,2,5,9,7,1,0.959999978542328,0.300000011920929,0.835583333671093,TRUE
"lucene",2.2,"org.apache.lucene.search.PhraseQuery",18.93333333,6,1.8,303,0,43,11,15,1,3,3,9,7,2,0.990000009536743,0.409999996423721,0.889416668439905,FALSE
"lucene",2.2,"org.apache.lucene.analysis.WhitespaceAnalyzer",4,1,0.5,10,0,4,2,2,0,0,0,3,3,0,0.990000009536743,0.230000004172325,0.845416666132708,FALSE
"lucene",2.2,"org.apache.lucene.search.QueryTermVector",26.8,5,1.6,280,0,37,9,10,1,0,0,4,4,0,0.980000019073486,0.310000002384186,0.88512499978145,TRUE
"lucene",2.2,"org.apache.lucene.analysis.standard.TokenMgrError",28.83333333,14,2.8333,184,0,19,4,6,0,1,1,1,0,1,0.980000019073486,0.400000005960464,0.772708333532016,TRUE
"lucene",2.2,"org.apache.lucene.index.FieldsWriter",56.25,2,1,235,0,39,0,4,0.5,2,0,8,6,0,0.990000009536743,0.330000013113022,0.84683333436648,FALSE
"lucene",2.2,"org.apache.lucene.index.SegmentTermPositions",17.66666667,3,1.0667,287,0,27,7,15,1,1,3,6,6,1,0.990000009536743,0.46000000834465,0.881500001251698,FALSE
"lucene",2.2,"org.apache.lucene.store.IndexInput",16,1,0.9333,256,5,18,15,15,1,31,0,31,0,0,0.990000009536743,0.5,0.872083333631356,FALSE
"lucene",2.2,"org.apache.lucene.analysis.TokenStream",1.25,1,0.75,9,2,5,4,4,0,23,0,24,1,0,0.959999978542328,0.280000001192093,0.839833331853151,FALSE
"lucene",2.2,"org.apache.lucene.search.ExactPhraseScorer",31,1,0.5,64,0,9,0,2,0,2,1,8,6,1,0.990000009536743,0.389999985694885,0.902041669438283,FALSE
"lucene",2.2,"org.apache.lucene.search.RangeFilter",51.57142857,12,3.5714,373,0,30,7,7,1,1,1,6,5,1,0.939999997615814,0.259999990463257,0.722666667153438,FALSE
"lucene",2.2,"org.apache.lucene.search.IdGenerator",0,1,1,2,0,2,2,2,0,1,0,2,1,0,0.930000007152557,0.219999998807907,0.677833332121372,TRUE
"lucene",2.2,"org.apache.lucene.search.function.ReverseOrdFieldSource",12.71428571,3,1,99,0,21,5,7,0.333333333,1,2,6,6,2,0.990000009536743,0.439999997615814,0.835833331445853,FALSE
"lucene",2.2,"org.apache.lucene.search.ReqExclScorer",24.14285714,1,0.8571,179,0,16,6,7,1,1,3,4,3,1,1,0.409999996423721,0.891708334659537,FALSE
"lucene",2.2,"org.apache.lucene.analysis.PorterStemFilter",16,1,0.5,35,0,6,2,2,1,0,0,4,4,0,0.980000019073486,0.119999997317791,0.800541665870696,TRUE
"lucene",2.2,"org.apache.lucene.index.IndexModifier",25.73076923,2,1.1538,705,0,55,22,26,1,0,0,10,10,0,0.990000009536743,0.419999986886978,0.843500000114242,FALSE
"lucene",2.2,"org.apache.lucene.store.SimpleFSLock",15.2,1,0.8,83,0,18,5,5,0,1,1,2,1,1,0.959999978542328,0.270000010728836,0.796874998261531,FALSE
"lucene",2.2,"org.apache.lucene.index.SegmentTermEnum",26.07692308,1,0.9231,367,0,38,4,13,0.533333333,3,2,10,7,1,1,0.419999986886978,0.887291668976347,TRUE
"lucene",2.2,"org.apache.lucene.analysis.standard.ParseException",74,14,4.8,380,0,18,4,5,0.4,1,1,2,1,1,0.870000004768372,-0.189999997615814,0.355541666403102,FALSE
"lucene",2.2,"org.apache.lucene.index.SegmentTermPositionVector",14.5,4,2,65,0,5,3,4,0.666666667,1,0,4,3,0,0.990000009536743,0.419999986886978,0.893000004564722,TRUE
"lucene",2.2,"org.apache.lucene.search.function.CustomScoreQuery",14.29411765,7,1.6471,263,0,43,13,17,1,2,4,9,8,2,0.990000009536743,0.430000007152557,0.883458335697651,FALSE
"lucene",2.2,"org.apache.lucene.search.HitQueue",18.5,4,2,39,0,4,0,2,0,4,3,6,2,1,0.980000019073486,0.430000007152557,0.869833331555128,FALSE
"lucene",2.2,"org.apache.lucene.store.LockFactory",2.6,1,0.8,19,4,6,5,5,1,7,0,8,1,0,0.980000019073486,0.230000004172325,0.750458332585792,FALSE
"lucene",2.2,"org.apache.lucene.search.NonMatchingScorer",4.166666667,1,0.8333,31,0,10,6,6,0,1,3,4,3,1,0.980000019073486,0.389999985694885,0.877875001728535,FALSE
"lucene",2.2,"org.apache.lucene.index.StaleReaderException",4,0,0,5,0,2,1,1,0,2,0,2,0,0,0.949999988079071,0.0199999995529652,0.56679166687342,FALSE
"lucene",2.2,"org.apache.lucene.search.TopFieldDocs",9,0,0,11,0,2,0,1,0,11,0,14,3,0,0.990000009536743,0.430000007152557,0.88433333436648,FALSE
"lucene",2.2,"org.apache.lucene.search.spans.SpanWeight",49,1,0.8571,357,1,46,7,7,1,2,0,13,12,0,1,0.360000014305115,0.891416668643554,FALSE
"lucene",2.2,"org.apache.lucene.index.DefaultSkipListWriter",40.25,1,0.75,176,0,10,0,4,1,1,1,3,2,1,0.97000002861023,0.170000001788139,0.72283333633095,TRUE
"lucene",2.2,"org.apache.lucene.analysis.standard.StandardTokenizerConstants",68,0,0,87,0,1,0,1,0,3,0,3,0,0,0.980000019073486,0.300000011920929,0.86687499905626,FALSE
"lucene",2.2,"org.apache.lucene.queryParser.QueryParserTokenManager",83.47222222,112,7.6389,3060,0,52,7,36,0.210526316,1,0,5,4,0,0.97000002861023,0.389999985694885,0.831749999771515,FALSE
