"project.name","version","name","amc","max_cc","avg_cc","loc","noc","rfc","npm","wmc","dam","ca","cbm","cbo","ce","ic","cam","lcom3","lcom","max.coupling","min.coupling","mean.coupling","is.change.prone"
"jEdit",4.2,"org.gjt.sp.jedit.syntax.DummyTokenHandler",2.5,1,0.5,15,0,5,3,4,0,1,0,3,2,0,0.533333333,1,6,0.990000009536743,0.159999996423721,0.791506848841497,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.options.DockingOptionPane",20.4,1,0.8,109,0,29,3,5,1,1,12,3,3,4,1,0.625,8,0.980000019073486,0.370000004768372,0.866383560552989,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.options.WindowTableModel",13.45454545,5,2.2727,161,0,28,9,11,0.5,3,2,7,6,1,0.386363636,0.75,25,0.97000002861023,0.330000013113022,0.82567123419618,TRUE
"jEdit",4.2,"org.gjt.sp.jedit.gui.TextAreaDialog",30.42857143,1,0.4286,220,1,41,6,7,0,3,2,7,5,2,0.5,2,21,0.990000009536743,0.360000014305115,0.86279452075697,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.gui.GrabKeyDialog",22.04166667,7,1.875,564,0,80,7,24,0.909090909,5,4,9,7,3,0.162878788,0.849802372,240,0.990000009536743,0.419999986886978,0.856931507750733,TRUE
"jEdit",4.2,"org.gjt.sp.jedit.GUIUtilities",31.74137931,16,2.931,1911,0,174,52,58,0.333333333,109,0,123,20,0,0.097007224,0.944444444,1621,0.990000009536743,0.379999995231628,0.860684931359879,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.gui.KeyEventWorkaround",84,85,28.6667,261,0,12,3,3,0.666666667,6,0,7,1,0,0.333333333,1.166666667,1,0.980000019073486,0.46000000834465,0.853205479579429,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.options.SyntaxHiliteOptionPane",13.75,1,0.75,121,0,31,1,8,0.666666667,3,12,5,4,4,0.5,0.761904762,20,0.980000019073486,0.370000004768372,0.848054794987587,TRUE
"jEdit",4.2,"org.gjt.sp.jedit.search.CurrentBufferSet",4.666666667,2,1,34,0,9,6,6,0,4,0,6,3,0,0.611111111,2,15,0.980000019073486,0.330000013113022,0.848767123565282,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.search.SearchBar",23.45,12,1.65,499,0,84,5,20,1,5,5,18,18,2,0.33,0.821052632,118,0.980000019073486,0.239999994635582,0.834958904532537,FALSE
"jEdit",4.2,"bsh.ClassIdentifier",6.666666667,1,0.6667,24,0,8,3,3,0,3,0,3,0,0,0.666666667,0,0,0.959999978542328,0.25,0.796657532943438,TRUE
"jEdit",4.2,"org.gjt.sp.jedit.gui.AnimatedIcon",7.384615385,2,1.0769,115,0,20,9,13,1,1,0,1,1,0,0.269230769,0.805555556,30,0.949999988079071,0.330000013113022,0.748794520717778,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.BeanShell",32.96296296,6,1.7037,927,0,96,18,27,0.6,13,0,37,26,0,0.211538462,0.873076923,219,0.959999978542328,0.270000010728836,0.751890408502866,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.menu.FavoritesProvider",28.66666667,4,1.6667,89,0,18,3,3,0,2,0,12,12,0,0.666666667,2,3,0.980000019073486,0.200000002980232,0.805095890368501,TRUE
"jEdit",4.2,"gnu.regexp.RESyntax",34.55555556,2,1,368,0,18,8,9,0.104166667,6,0,6,1,0,0.40625,1.015625,0,0.980000019073486,0.379999995231628,0.873342464639716,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.pluginmgr.InstallPanel",34.1,2,1,358,0,73,1,10,0.714285714,12,0,14,12,0,0.233333333,0.904761905,29,0.949999988079071,0.46000000834465,0.83326027385176,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.print.BufferPrinter1_4",46.71428571,11,3.5714,341,0,52,4,7,0.285714286,0,0,6,6,0,0.2,0.714285714,1,1,0.360000014305115,0.866657533384349,FALSE
"jEdit",4.2,"bsh.BSHAllocationExpression",40.27272727,1,0.8182,455,0,57,1,11,1,1,1,22,21,1,0.409090909,0.8,53,0.990000009536743,0.200000002980232,0.720136986162564,FALSE
"jEdit",4.2,"bsh.BSHMethodInvocation",28.75,1,0.75,119,0,22,1,4,0,2,1,15,13,1,0.4375,2,6,0.97000002861023,0.349999994039536,0.80126027219916,FALSE
"jEdit",4.2,"bsh.Modifiers",18.5,8,2.125,160,0,17,4,8,0,13,0,13,0,0,0.5,1,22,0.939999997615814,0.360000014305115,0.806904109128534,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.browser.VFSFileChooserDialog",45.83333333,11,2.5,569,0,97,5,12,1,8,1,23,21,1,0.263888889,0.805194805,32,0.990000009536743,0.419999986886978,0.874931508465989,FALSE
"jEdit",4.2,"org.objectweb.asm.ByteVector",45.54545455,11,2.4545,514,0,17,10,11,0,3,0,3,0,0,0.4,0.1,0,0.910000026226044,0.239999994635582,0.756657534551947,FALSE
"jEdit",4.2,"bsh.BSHSwitchStatement",48.66666667,1,0.6667,149,0,17,2,3,0,1,1,11,10,1,0.5,2,3,1,0.379999995231628,0.864465752856372,TRUE
"jEdit",4.2,"org.gjt.sp.jedit.gui.OptionsDialog",48.27777778,16,2.8889,897,2,120,10,18,0.9,5,9,15,12,5,0.171717172,0.752941176,117,0.990000009536743,0.28999999165535,0.826191782869705,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.menu.EnhancedCheckBoxMenuItem",35,8,2.6667,219,0,36,3,6,1,3,13,8,7,3,0.3,0.666666667,1,0.990000009536743,0.439999997615814,0.871178082570638,FALSE
"jEdit",4.2,"org.objectweb.asm.Type",29.20833333,13,2.5833,749,0,41,18,24,0.166666667,1,0,1,0,0,0.149758454,0.824275362,198,0.730000019073486,0.00999999977648258,0.410301369658276,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.gui.DefaultFocusComponent",0,1,1,1,0,1,1,1,0,5,0,5,0,0,1,2,0,0.870000004768372,0.00999999977648258,0.48498629862315,FALSE
"jEdit",4.2,"bsh.Variable",13.5,3,0.8333,182,0,24,7,12,0,4,0,9,5,0,0.333333333,0.75,26,0.850000023841858,0.0299999993294477,0.563095889970252,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.gui.JCheckBoxList",20.8,4,1.6,219,0,42,9,10,1,2,1,5,5,1,0.375,0.666666667,43,0.980000019073486,0.5,0.855041095002057,FALSE
"jEdit",4.2,"bsh.BSHBinaryExpression",60.4,4,2,309,0,24,1,5,0,1,1,11,10,1,0.333333333,1,10,1,0.280000001192093,0.768191782170779,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.options.StyleEditor",70.8,6,2.6,368,0,45,4,5,1,1,0,6,5,0,0.4,0.611111111,2,0.97000002861023,0.280000001192093,0.837534245889481,TRUE
"jEdit",4.2,"org.gjt.sp.jedit.proto.jeditresource.PluginResURLConnection",37.8,8,2.2,198,0,29,4,5,0.75,1,7,5,4,1,0.466666667,0.5625,2,0.959999978542328,0.449999988079071,0.821041098196213,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.options.BrowserOptionPane",97,6,2.3333,303,0,17,3,3,1,0,4,2,2,2,1,0.5,1,1,0.330000013113022,0.846082190863074,FALSE
"jEdit",4.2,"bsh.CollectionManager",8.857142857,4,1.2857,70,1,19,7,7,1,4,0,8,4,0,0.785714286,1,21,0.949999988079071,0.25,0.77775342439952,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.Registers",39.84210526,17,4.2632,783,0,88,15,19,0.714285714,7,0,20,15,0,0.25,0.642857143,123,0.97000002861023,0.360000014305115,0.846465755488775,TRUE
"jEdit",4.2,"bsh.ClassGenerator",5.6,1,0.8,34,1,13,5,5,1,4,0,14,10,0,0.292307692,1,10,0.949999988079071,0.109999999403954,0.654082191317049,FALSE
"jEdit",4.2,"bsh.DelayedEvalBshMethod",16.4,2,1,93,0,13,4,5,0,2,0,12,10,0,0.28,0.666666667,0,0.899999976158142,0.310000002384186,0.735095890335841,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.search.DirectoryListSet",13,3,1.1,143,0,26,8,10,1,4,1,9,6,1,0.32,0.518518519,0,0.959999978542328,0.280000001192093,0.800219178526369,FALSE
"jEdit",4.2,"bsh.BSHType",30.55555556,12,2.8889,288,0,27,7,9,0.75,10,0,20,10,0,0.277777778,0.8125,18,1,0.370000004768372,0.83449315102133,FALSE
"jEdit",4.2,"bsh.BSHArrayDimensions",35.6,1,0.8,187,0,21,4,5,0,2,1,10,8,1,0.44,0.625,4,0.990000009536743,0.419999986886978,0.874246575407786,FALSE
"jEdit",4.2,"org.objectweb.asm.Label",56.25,6,3.25,239,0,8,1,4,0.2,4,0,5,3,0,0.5,1,2,0.959999978542328,0.389999985694885,0.795561643251001,TRUE
"jEdit",4.2,"org.gjt.sp.jedit.textarea.TextAreaPainter",16.39215686,7,1.6078,923,0,131,48,51,0.138888889,18,21,25,15,3,0.130718954,0.971666667,927,0.97000002861023,0.219999998807907,0.811452054650816,FALSE
"jEdit",4.2,"bsh.UtilEvalError",11.5,3,1,50,3,12,3,4,0,43,0,46,4,0,0.625,2,6,0.990000009536743,0.469999998807907,0.845616438454145,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.options.BrowserColorsOptionPane",22.84615385,5,1.2308,316,0,56,1,13,1,3,12,9,9,4,0.384615385,0.763888889,44,1,0.349999994039536,0.856301370222275,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.syntax.SyntaxStyle",4.666666667,1,0.8333,38,0,7,6,6,1,14,0,14,0,0,0.375,0.8,7,0.959999978542328,0.200000002980232,0.731260272452276,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.options.GutterOptionPane",105.6666667,1,0.6667,335,0,30,3,3,1,0,4,4,4,2,1,0.5,1,1,0.419999986886978,0.865260274687859,TRUE
"jEdit",4.2,"org.gjt.sp.jedit.ServiceManager",26.18181818,10,2.0909,302,0,54,8,11,0.333333333,5,0,11,8,0,0.2,0.7,0,0.930000007152557,0.170000001788139,0.702931505972392,FALSE
"jEdit",4.2,"gnu.regexp.REFilterInputStream",33,7,2.6,176,0,18,5,5,1,0,3,4,4,2,0.366666667,0.375,8,0.980000019073486,0.259999990463257,0.785643834937109,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.gui.RolloverButton",14.44444444,3,1.2222,142,1,34,8,9,1,15,15,17,3,3,0.375,0.708333333,26,0.97000002861023,0.409999996423721,0.843506849955206,TRUE
"jEdit",4.2,"org.gjt.sp.jedit.BeanShellAction",25.14285714,6,1.7143,191,0,23,7,7,1,2,2,12,10,2,0.314285714,0.833333333,5,0.959999978542328,0.219999998807907,0.740904107322432,FALSE
"jEdit",4.2,"bsh.BshMethod",33.2,3,0.9333,523,1,47,10,15,0.7,12,0,28,19,0,0.195833333,0.635714286,69,0.980000019073486,0.389999985694885,0.853315068434363,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.jEdit",41.03846154,71,4,5494,0,450,91,130,0.965517241,223,0,258,79,0,0.051550388,0.927292168,7403,0.980000019073486,0.389999985694885,0.877863014969107,TRUE
"jEdit",4.2,"bsh.BSHVariableDeclarator",19,1,0.6667,61,0,14,2,3,0,3,3,11,8,1,0.466666667,1,3,0.97000002861023,0.28999999165535,0.827041095821825,TRUE
"jEdit",4.2,"org.gjt.sp.util.WorkThreadProgressListener",0,1,1,2,0,2,2,2,0,6,0,6,1,0,1,2,1,0.97000002861023,0.270000010728836,0.845698629911632,FALSE
"jEdit",4.2,"org.objectweb.asm.Edge",3,0,0,8,0,2,0,1,0,2,0,2,1,0,1,2,0,0.97000002861023,0.419999986886978,0.840630136777277,TRUE
"jEdit",4.2,"org.gjt.sp.jedit.search.HyperSearchRequest",42.55555556,7,2.2222,398,0,52,2,9,1,4,0,20,20,0,0.24691358,0.770833333,16,0.980000019073486,0.280000001192093,0.852876712606378,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.msg.BufferUpdate",11.33333333,1,0.6667,86,0,14,5,6,0.166666667,8,1,9,3,1,0.4,0.933333333,5,0.980000019073486,0.280000001192093,0.839726026499108,FALSE
"jEdit",4.2,"bsh.CommandLineReader",18.5,1,0.75,82,0,8,4,4,0,1,2,1,0,2,0.35,1,4,0.949999988079071,0.109999999403954,0.706931506730106,FALSE
"jEdit",4.2,"bsh.BshIterator",0,1,1,2,0,2,2,2,0,5,0,5,0,0,1,2,1,0.949999988079071,0.209999993443489,0.713013700344791,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.PluginJAR",58.6875,18,3.5,1927,1,161,17,32,0.882352941,27,0,40,26,0,0.192708333,0.806451613,236,0.980000019073486,0.409999996423721,0.876465755619415,TRUE
"jEdit",4.2,"org.gjt.sp.jedit.menu.RecentFilesProvider",50,10,3.6667,153,0,31,3,3,0,2,0,12,12,0,0.666666667,2,3,0.980000019073486,0.239999994635582,0.829589041087725,FALSE
"jEdit",4.2,"bsh.Token",4,2,1,23,0,4,3,3,0,4,0,4,0,0,0.5,1.4375,3,0.980000019073486,0.219999998807907,0.750630136058755,FALSE
"jEdit",4.2,"bsh.BSHReturnStatement",13,1,0.5,29,0,7,1,2,0,1,1,9,8,1,0.625,1,1,1,0.349999994039536,0.863479452182169,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.options.ViewOptionPane",29.2,5,1.6,313,0,34,1,10,1,1,5,4,4,3,0.5,0.848484848,21,1,0.370000004768372,0.858054796636921,TRUE
"jEdit",4.2,"gnu.regexp.CharIndexedCharArray",13.25,3,1.75,59,0,5,3,4,1,1,0,2,1,0,0.666666667,0,0,0.97000002861023,0.340000003576279,0.80750684672839,FALSE
"jEdit",4.2,"gnu.regexp.REMatch",26,6,2.3571,386,0,27,10,14,0.125,19,0,20,1,0,0.342857143,0.653846154,0,0.959999978542328,0.360000014305115,0.832109587976377,FALSE
"jEdit",4.2,"org.objectweb.asm.CodeWriter",88.28125,40,6.5,2884,0,53,17,32,0.925925926,2,0,6,6,0,0.204301075,0.853046595,0,0.97000002861023,0.0799999982118607,0.618273973383316,TRUE
"jEdit",4.2,"org.gjt.sp.jedit.syntax.DisplayTokenHandler",45,11,3.75,379,0,19,4,8,0.909090909,2,3,8,6,1,0.295454545,0.766233766,10,0.97000002861023,0.209999993443489,0.815890409807636,TRUE
"jEdit",4.2,"org.gjt.sp.jedit.browser.VFSDirectoryEntryTable",53.25,29,4.75,873,0,120,12,16,0.8,8,12,18,13,3,0.171875,0.813333333,88,0.959999978542328,0.270000010728836,0.81413698555672,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.gui.ViewRegisters",48.5,1,0.8333,300,0,47,3,6,1,3,0,8,8,0,0.388888889,0.8,9,0.980000019073486,0.370000004768372,0.867835614860874,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.browser.BrowserCommandsMenu",89.33333333,5,1.8333,546,0,50,2,6,1,6,0,16,11,0,0.3,0.55,1,0.990000009536743,0.379999995231628,0.873013702320726,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.Autosave",15.5,4,2.5,67,0,16,3,4,1,1,0,4,4,0,0.333333333,0.666666667,4,0.980000019073486,0.28999999165535,0.788547944451032,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.msg.DynamicMenuChanged",8.333333333,1,0.6667,29,0,8,3,3,1,5,1,7,2,1,0.666666667,0,0,0.97000002861023,0.300000011920929,0.827945205365142,FALSE
"jEdit",4.2,"bsh.ClassPathException",4,0,0,5,0,2,1,1,0,0,0,1,1,0,1,2,0,0.930000007152557,0.180000007152557,0.591534244810065,FALSE
"jEdit",4.2,"bsh.BSHSwitchLabel",9.5,1,0.5,22,0,5,2,2,0,2,1,7,5,1,0.625,1,1,1,0.400000005960464,0.880684932698942,TRUE
"jEdit",4.2,"com.microstar.xml.XmlException",5.4,1,0.8,36,0,6,5,5,1,11,1,11,0,1,0.466666667,0.75,2,0.980000019073486,0.0299999993294477,0.448821917436507,FALSE
"jEdit",4.2,"bsh.BSHPrimarySuffix",59.83333333,1,0.8333,372,0,44,1,6,0,2,0,20,18,0,0.619047619,1.114285714,15,1,0.430000007152557,0.881068494711837,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.gui.ErrorListCellRenderer",46.75,2,1.25,197,0,25,3,4,1,1,3,2,1,1,0.375,0.444444444,0,0.959999978542328,0.360000014305115,0.79441095819212,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.Macros",29,10,2.5,787,0,101,21,26,0.857142857,5,0,19,16,0,0.148,0.868571429,271,0.959999978542328,0.439999997615814,0.802986299991608,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.syntax.TokenMarker",128.9166667,45,9.3333,1572,0,59,6,12,1,5,0,14,9,0,0.1875,0.741258741,18,0.97000002861023,0.200000002980232,0.794273972878717,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.textarea.TextAreaExtension",9.8,3,1.2,54,7,6,5,5,0,11,0,11,0,0,0.65,2,10,0.97000002861023,0.349999994039536,0.828602738658043,TRUE
"jEdit",4.2,"org.gjt.sp.jedit.help.HelpViewer",26.9,8,1.45,569,0,107,8,20,1,12,1,20,16,1,0.216666667,0.822966507,142,0.949999988079071,0.189999997615814,0.79619178102441,FALSE
"jEdit",4.2,"bsh.BSHIfStatement",26,1,0.6667,81,0,10,2,3,0,4,1,11,7,1,0.533333333,2,3,1,0.360000014305115,0.863726029004136,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.gui.VariableGridLayout",40.8125,13,2.5,679,0,35,14,16,0.8,3,0,3,0,0,0.34375,0.653333333,100,0.97000002861023,0.349999994039536,0.828273972909744,FALSE
"jEdit",4.2,"bsh.BSHArrayInitializer",51,1,0.75,208,0,25,2,4,0,3,1,11,8,1,0.625,2,6,0.949999988079071,0.239999994635582,0.812136985667764,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.buffer.DummyFoldHandler",3,1,0.5,8,0,3,2,2,0,2,0,3,2,0,0.625,2,1,0.990000009536743,0.170000001788139,0.792739725398691,TRUE
"jEdit",4.2,"org.gjt.sp.jedit.buffer.RootElement",3.636363636,1,0.9091,52,0,16,11,11,1,1,0,2,2,0,0.424242424,0.6,35,0.930000007152557,0.219999998807907,0.680438357101728,TRUE
"jEdit",4.2,"org.gjt.sp.jedit.buffer.IndentFoldHandler",31.5,7,3.5,65,0,6,2,2,0,3,0,5,2,0,0.625,2,1,0.959999978542328,0.25,0.81673972622989,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.textarea.ChunkCache",49.07692308,29,3.9615,1311,0,65,0,26,1,9,0,20,13,0,0.274038462,0.675555556,73,0.959999978542328,0.340000003576279,0.792054793524416,FALSE
"jEdit",4.2,"org.gjt.sp.util.IntegerArray",8.125,2,0.875,75,0,10,8,8,1,4,0,4,0,0,0.75,0.5,4,0.889999985694885,0.310000002384186,0.69205479515742,FALSE
"jEdit",4.2,"org.gjt.sp.jedit.options.StyleTableModel",18,4,1.875,153,0,26,6,8,1,2,2,10,8,1,0.40625,0.285714286,0,0.97000002861023,0.379999995231628,0.808465754659209,FALSE
